scenario,replication,bridge_id,bridge_name,road,total_delay_min,breakdown_count
S3,2,643,Bridge end,N1,0,0
S3,2,655,Bridge start,N1,0,0
S3,2,656,Bridge end,N1,0,0
S3,2,658,Bridge start,N1,0,0
S3,2,659,Bridge end,N1,0,0
S3,2,665,Bridge start,N1,92670,1
S3,2,666,Bridge end,N1,0,0
S3,2,667,Bridge start,N1,56669,1
S3,2,668,Bridge end,N1,0,0
S3,2,678,Bridge start,N1,18386,1
S3,2,679,Bridge end,N1,0,0
S3,2,681,Bridge start,N1,0,0
S3,2,682,Bridge end,N1,0,0
S3,2,688,Bridge start,N1,0,0
S3,2,689,Bridge end,N1,0,0
S3,2,690,Bridge start,N1,0,0
S3,2,691,Bridge end,N1,0,0
S3,2,709,Bridge start,N1,0,0
S3,2,710,Bridge end,N1,0,0
S3,2,712,Bridge start,N1,0,0
S3,2,713,Bridge end,N1,0,0
S3,2,726,Bridge start,N1,0,0
S3,2,728,Bridge end,N1,0,0
S3,2,739,Bridge start,N1,0,0
S3,2,740,Bridge end,N1,0,0
S3,2,743,Bridge start,N1,0,0
S3,2,744,Bridge end,N1,0,0
S3,2,746,Bridge start,N1,0,0
S3,2,747,Bridge end,N1,0,0
S3,2,755,Bridge start,N1,0,0
S3,2,756,Bridge end,N1,0,0
S3,2,760,Bridge start,N1,0,0
S3,2,761,Bridge end,N1,0,0
S3,2,788,Bridge start,N1,0,0
S3,2,789,Bridge end,N1,0,0
S3,2,800,Bridge start,N1,0,0
S3,2,801,Bridge end,N1,0,0
S3,2,807,Bridge start,N1,0,0
S3,2,808,Bridge end,N1,0,0
S3,2,821,Bridge start,N1,0,0
S3,2,822,Bridge end,N1,0,0
S3,2,832,Bridge start,N1,0,0
S3,2,833,Bridge end,N1,0,0
S3,2,846,Bridge start,N1,0,0
S3,2,847,Bridge end,N1,0,0
S3,2,853,Bridge start,N1,0,0
S3,2,854,Bridge end,N1,22951,1
S3,2,856,Bridge start,N1,0,0
S3,2,857,Bridge end,N1,0,0
S3,2,858,Box culvert,N1,0,0
S3,2,865,Bridge start,N1,0,0
S3,2,866,Bridge end,N1,0,0
S3,2,888,Bridge start,N1,22639,1
S3,2,889,Bridge end,N1,0,0
S3,2,890,Bridge start,N1,0,0
S3,2,891,Bridge end,N1,0,0
S3,2,897,Bridge start,N1,0,0
S3,2,898,Bridge end,N1,0,0
S3,2,917,Bridge start,N1,0,0
S3,2,918,Bridge end,N1,0,0
S3,2,927,Bridge start,N1,0,0
S3,2,928,Bridge end,N1,23151,1
S3,2,938,Bridge start,N1,23295,1
S3,2,939,Bridge end,N1,20483,1
S3,2,953,Bridge start,N1,0,0
S3,2,954,Bridge end,N1,23177,1
S3,2,960,Bridge start,N1,23135,1
S3,2,961,Bridge end,N1,23279,1
S3,2,977,Bridge start,N1,23045,1
S3,2,978,Bridge end,N1,0,0
S3,2,991,Bridge start,N1,0,0
S3,2,992,Bridge end,N1,0,0
S3,2,996,Bridge start,N1,0,0
S3,2,997,Bridge end,N1,23074,1
S3,2,1033,Bridge start,N1,0,0
S3,2,1034,Bridge end,N1,0,0
S3,2,1040,Khulna Plong Bridge,N1,104943,1
S3,2,1041,Bridge end,N1,0,0
S3,2,1043,Bridge start,N1,106348,1
S3,2,1044,Bridge end,N1,0,0
S3,2,1047,Bridge start,N1,0,0
S3,2,1048,Bridge end,N1,58309,1
S3,2,1050,Bridge start,N1,23010,1
S3,2,1051,Bridge end,N1,0,0
S3,2,1057,Bridge start,N1,0,0
S3,2,1058,Bridge end,N1,0,0
S3,2,1062,Bridge start,N1,0,0
S3,2,1063,Bridge end,N1,0,0
S3,2,1068,Bridge start,N1,52782,1
S3,2,1069,Bridge end,N1,0,0
S3,2,1072,Bridge start,N1,0,0
S3,2,1073,Bridge end,N1,0,0
S3,2,1074,Bridge start,N1,0,0
S3,2,1075,Bridge end,N1,0,0
S3,2,1077,Bridge start,N1,0,0
S3,2,1078,Bridge end,N1,0,0
S3,2,1083,Bridge start,N1,60344,1
S3,2,1084,Bridge end,N1,0,0
S3,2,1085,Bridge start,N1,0,0
S3,2,1086,Bridge end,N1,0,0
S3,2,1089,Bridge start,N1,52139,1
S3,2,1090,Bridge end,N1,0,0
S3,2,1111,Bridge start,N1,0,0
S3,2,1112,Bridge end,N1,22540,1
S3,2,1116,Bridge start,N1,0,0
S3,2,1117,Bridge end,N1,23737,1
S3,2,1123,Bridge start,N1,58459,1
S3,2,1124,Bridge end,N1,0,0
S3,2,1128,Bridge start,N1,0,0
S3,2,1129,Bridge end,N1,56823,1
S3,2,1141,Bridge start,N1,55063,1
S3,2,1142,Bridge end,N1,0,0
S3,2,1144,Bridge start,N1,0,0
S3,2,1145,Bridge end,N1,0,0
S3,2,1152,Bridge start,N1,0,0
S3,2,1153,Bridge end,N1,0,0
S3,2,1157,Bridge start,N1,0,0
S3,2,1158,Bridge end,N1,21232,1
S3,2,1176,Bridge start,N1,0,0
S3,2,1177,Bridge end,N1,0,0
S3,2,1191,Bridge start,N1,0,0
S3,2,1192,Bridge end,N1,0,0
S3,2,1214,Bridge start,N1,0,0
S3,2,1215,Bridge end,N1,0,0
S3,2,1218,Bridge start,N1,0,0
S3,2,1219,Bridge end,N1,0,0
S3,2,1227,Bridge start,N1,0,0
S3,2,1228,Bridge end,N1,0,0
S3,2,1234,Bridge start,N1,0,0
S3,2,1235,Bridge end,N1,61987,1
S3,2,1244,Bridge start,N1,58196,1
S3,2,1245,Bridge end,N1,0,0
S3,2,1250,Bridge start,N1,55485,1
S3,2,1251,Bridge end,N1,0,0
S3,2,1255,Bridge start,N1,51875,1
S3,2,1256,Bridge end,N1,0,0
S3,2,1258,Bridge start,N1,0,0
S3,2,1259,Bridge end,N1,0,0
S3,2,1268,Bridge start,N1,46896,1
S3,2,1269,Bridge end,N1,0,0
S3,2,1273,Bridge start,N1,0,0
S3,2,1274,Bridge end,N1,0,0
S3,2,1280,Bridge start,N1,0,0
S3,2,1281,Bridge end,N1,0,0
S3,2,1283,Bridge start,N1,0,0
S3,2,1284,Bridge end,N1,0,0
S3,2,1285,Bridge start,N1,0,0
S3,2,1286,Bridge end,N1,0,0
S3,2,1290,Bridge start,N1,0,0
S3,2,1291,Bridge end,N1,0,0
S3,2,1296,Bridge start,N1,0,0
S3,2,1297,Bridge end,N1,0,0
S3,2,1304,Bridge start,N1,0,0
S3,2,1305,Bridge end,N1,0,0
S3,2,1307,Bridge start,N1,0,0
S3,2,1308,Bridge end,N1,0,0
S3,2,1312,Bridge start,N1,0,0
S3,2,1313,Bridge end,N1,0,0
S3,2,1317,Bridge start,N1,0,0
S3,2,1318,Bridge end,N1,0,0
S3,2,1322,Bridge start,N1,0,0
S3,2,1323,Bridge end,N1,0,0
S3,2,1325,Bridge start,N1,0,0
S3,2,1326,Bridge end,N1,0,0
S3,2,1331,Bridge start,N1,0,0
S3,2,1332,Bridge end,N1,0,0
S3,2,1335,Bridge start,N1,0,0
S3,2,1336,Bridge end,N1,0,0
S3,2,2349,Bridge start,N2,3772,1
S3,2,2350,Bridge end,N2,3808,1
S3,2,2365,Bridge start,N2,4020,1
S3,2,2366,Bridge end,N2,4058,1
S3,2,2376,Bridge start,N2,4151,1
S3,2,2377,Bridge end,N2,1627,1
S3,2,2409,Bridge start,N2,1616,1
S3,2,2410,Bridge end,N2,4144,1
S3,2,2425,Bridge start,N2,7239,1
S3,2,2426,Bridge end,N2,3987,1
S3,2,2428,Bridge start,N2,3817,1
S3,2,2429,Bridge end,N2,4075,1
S3,2,2455,Bridge start,N2,3984,1
S3,2,2456,Bridge end,N2,1574,1
S3,2,2482,Bridge start,N2,4009,1
S3,2,2483,Bridge end,N2,7244,1
S3,2,2489,Bridge start,N2,3849,1
S3,2,2490,Bridge end,N2,1573,1
S3,2,2491,Bridge start,N2,4096,1
S3,2,2492,Bridge end,N2,0,0
S3,2,2497,Bridge start,N2,4150,1
S3,2,2498,Bridge end,N2,4123,1
S3,2,2503,Bridge start,N2,4242,1
S3,2,2504,Bridge end,N2,1634,1
S3,2,2506,Bridge start,N2,3895,1
S3,2,2507,Bridge end,N2,1568,1
S3,2,2511,Bridge start,N2,4008,1
S3,2,2512,Bridge end,N2,0,0
S3,2,2517,Bridge start,N2,3990,1
S3,2,2518,Bridge end,N2,1623,1
S3,2,2524,Bridge start,N2,7104,1
S3,2,2525,Bridge end/ Start of Kishoreganj road Division / Bridge end/ Start of Kishoreganj road Division,N2,1610,1
S3,2,2527,Bridge start,N2,3715,1
S3,2,2528,Bridge end,N2,1619,1
S3,2,2536,Bhairab Bridge,N2,1626,1
S3,2,2538,Bridge end,N2,1586,1
S3,2,2550,Bridge start,N2,4302,1
S3,2,2551,Bridge end,N2,1587,1
S3,2,2577,Bridge start,N2,0,0
S3,2,2578,Bridge end,N2,0,0
S3,2,2582,Bridge start,N2,49040,1
S3,2,2583,Bridge end,N2,0,0
S3,2,2585,Bridge start,N2,56739,1
S3,2,2586,Bridge end,N2,20895,1
S3,2,2588,Bridge start,N2,56021,1
S3,2,2589,Bridge end,N2,56057,1
S3,2,2592,Bridge start,N2,53960,1
S3,2,2593,Bridge end,N2,0,0
S3,2,2597,Bridge start,N2,55751,1
S3,2,2598,Bridge end,N2,22167,1
S3,2,2599,Bridge start,N2,0,0
S3,2,2600,Bridge end,N2,0,0
S3,2,2607,Bridge start,N2,0,0
S3,2,2608,Bridge end,N2,0,0
S3,2,2610,Bridge start,N2,55126,1
S3,2,2611,Bridge end,N2,22735,1
S3,2,2613,Bridge start,N2,53633,1
S3,2,2614,Bridge end,N2,56794,1
S3,2,2618,Bridge start,N2,57069,1
S3,2,2619,Bridge end,N2,0,0
S3,2,2636,Bridge start/ Start of Habiganj road Division / Bridge start/ Start of Habiganj road Division,N2,22149,1
S3,2,2637,Bridge end,N2,54937,1
S3,2,2641,Bridge start,N2,52490,1
S3,2,2642,Bridge end,N2,17849,1
S3,2,2644,Bridge start,N2,21448,1
S3,2,2645,Bridge end,N2,53949,1
S3,2,2649,Bridge start,N2,22534,1
S3,2,2650,Bridge end,N2,22955,1
S3,2,2652,Bridge start,N2,55867,1
S3,2,2653,Bridge end,N2,10714,1
S3,2,2655,Bridge start,N2,54786,1
S3,2,2656,Bridge end,N2,20427,1
S3,2,2658,Bridge start,N2,54073,1
S3,2,2659,Bridge end,N2,21075,1
S3,2,2692,Bridge start,N2,0,0
S3,2,2693,Bridge end,N2,0,0
S3,2,2730,Bridge start,N2,3880,1
S3,2,2731,Bridge end,N2,0,0
S3,2,2756,Bridge start,N2,0,0
S3,2,2757,Bridge end,N2,0,0
S3,2,2761,Bridge start,N2,0,0
S3,2,2762,Bridge end,N2,0,0
S3,2,2780,Bridge start,N2,4005,1
S3,2,2781,Bridge end,N2,3983,1
S3,2,2794,Bridge start,N2,3721,1
S3,2,2795,Bridge end,N2,0,0
S3,2,2800,Bridge start,N2,3839,1
S3,2,2801,Bridge end,N2,0,0
S3,2,2805,Bridge start,N2,3597,1
S3,2,2806,Bridge end,N2,0,0
S3,2,2816,Bridge start,N2,0,0
S3,2,2817,Bridge end,N2,1575,1
S3,2,2828,Bridge start,N2,1636,1
S3,2,2829,Bridge end,N2,0,0
S3,2,2836,Bridge start,N2,0,0
S3,2,2837,Bridge end,N2,0,0
S3,2,2840,Bridge start,N2,3685,1
S3,2,2841,Bridge end,N2,0,0
S3,2,2854,Bridge start,N2,0,0
S3,2,2855,Bridge end,N2,0,0
S3,2,2857,Bridge start,N2,4241,1
S3,2,2858,Bridge end,N2,0,0
S3,2,2869,Bridge start,N2,3846,1
S3,2,2870,Bridge end,N2,0,0
S3,2,2894,Bridge start,N2,0,0
S3,2,2895,Bridge end,N2,4041,1
S3,2,2913,Bridge start,N2,3891,1
S3,2,2914,Bridge end,N2,0,0
S3,2,2916,Bridge start,N2,3759,1
S3,2,2917,Bridge end,N2,0,0
S3,2,2918,Bridge start,N2,0,0
S3,2,2919,Bridge end,N2,0,0
S3,2,2924,Bridge start,N2,0,0
S3,2,2925,Bridge end,N2,0,0
S3,2,2927,Bridge start,N2,3686,1
S3,2,2928,Bridge end,N2,0,0
S3,2,2931,Bridge start,N2,4093,1
S3,2,2932,Bridge end,N2,0,0
S3,2,2934,Bridge start,N2,0,0
S3,2,2935,Bridge end,N2,0,0
S3,2,2946,Bridge start,N2,3913,1
S3,2,2947,Bridge end,N2,0,0
S3,2,2957,Bridge start,N2,0,0
S3,2,2958,Bridge end,N2,0,0
S3,2,2960,Bridge start,N2,1462,1
S3,2,2961,Bridge end,N2,3902,1
S3,2,2965,Bridge start,N2,3646,1
S3,2,2966,Bridge end,N2,0,0
S3,2,2968,Bridge start,N2,0,0
S3,2,2969,Bridge end,N2,0,0
S3,2,2974,Bridge start,N2,172086,1
S3,2,2975,Bridge end,N2,0,0
S3,2,2978,Bridge start,N2,19505,1
S3,2,2979,Bridge end,N2,0,0
S3,2,2980,Bridge start,N2,0,0
S3,2,2981,Bridge end,N2,0,0
S3,2,2987,Bridge end,N2,0,0
S3,2,2989,Bridge start,N2,0,0
S3,2,2990,Bridge end,N2,0,0
S3,2,2993,Bridge start,N2,0,0
S3,2,2994,Bridge end,N2,0,0
S3,2,2997,Bridge start,N2,0,0
S3,2,2998,Bridge end,N2,0,0
S3,2,3045,Bridge start,N2,0,0
S3,2,3046,Bridge end,N2,51359,1
S3,2,3057,Bridge start,N2,0,0
S3,2,3058,Bridge end,N2,0,0
S3,2,3069,Bridge start,N2,47663,1
S3,2,3070,Bridge end,N2,0,0
S3,2,3074,Bridge start,N2,0,0
S3,2,3075,Bridge end,N2,168977,1
S3,2,3097,Bridge start,N2,0,0
S3,2,3098,Bridge end,N2,0,0
S3,2,3100,Bridge start,N2,50220,1
S3,2,3101,Bridge end,N2,0,0
S3,2,3109,Bridge start,N2,178252,1
S3,2,3110,Bridge end,N2,0,0
S3,2,3115,Bridge start,N2,47314,1
S3,2,3116,Bridge end,N2,52830,1
S3,2,3122,Bridge start,N2,53182,1
S3,2,3123,Bridge end,N2,0,0
S3,2,3137,Bridge start,N2,0,0
S3,2,3138,Bridge end,N2,0,0
S3,2,3140,Bridge start,N2,95516,1
S3,2,3141,Bridge end,N2,0,0
S3,2,3144,Bridge start,N2,36306,1
S3,2,3145,Bridge end,N2,0,0
S3,2,3148,Bridge start,N2,53111,1
S3,2,3149,Bridge end,N2,0,0
S3,2,3151,Bridge start,N2,90690,1
S3,2,3152,Bridge end,N2,0,0
S3,2,3163,Bridge start,N2,26476,1
S3,2,3164,Bridge end,N2,0,0
S3,2,3167,Bridge start,N2,55077,1
S3,2,3168,Bridge end,N2,0,0
S3,2,3171,Bridge start,N2,99762,1
S3,2,3172,Bridge end,N2,0,0
S3,2,3174,Bridge start,N2,43234,1
S3,2,3175,Bridge end,N2,0,0
S3,2,3178,Bridge start,N2,52801,1
S3,2,3179,Bridge end,N2,47373,1
S3,2,3181,Bridge start,N2,0,0
S3,2,3182,Bridge end,N2,0,0
S3,2,3183,Bridge start,N2,0,0
S3,2,3184,Bridge end,N2,0,0
S3,2,3186,Bridge start,N2,0,0
S3,2,3187,Bridge end,N2,0,0
S3,2,3189,Bridge start,N2,55263,1
S3,2,3190,Bridge end,N2,0,0
S3,2,3192,Bridge start,N2,45372,1
S3,2,3193,Bridge end,N2,0,0
S3,2,3195,Bridge start,N2,0,0
S3,2,3196,Bridge end,N2,0,0
S3,2,3197,Bridge start,N2,0,0
S3,2,3198,Bridge end,N2,0,0
S3,2,3199,Bridge start,N2,56445,1
S3,2,3200,Bridge end,N2,0,0
S3,2,3202,Bridge start,N2,0,0
S3,2,3203,Bridge end,N2,0,0
S3,2,3205,Bridge start,N2,14947,1
S3,2,3206,Bridge end,N2,0,0
S3,2,3211,Bridge start,N2,0,0
S3,2,3212,Bridge end,N2,0,0
S3,2,3214,Bridge start,N2,0,0
S3,2,3215,Bridge end,N2,0,0
S3,2,3228,Bridge start,N2,0,0
S3,2,3229,Bridge end,N2,0,0
S3,3,4094,Bridge start,N4,32230,1
S3,3,4095,Bridge end,N4,32714,1
S3,3,4097,Bridge Start,N4,13209,1
S3,3,4098,Bridge End,N4,32667,1
S3,3,4100,Bridge Start,N4,12886,1
S3,3,4101,Bridge End,N4,32970,1
S3,3,4125,Bridge start,N4,32738,1
S3,3,4127,Bridge End,N4,33499,1
S3,3,4131,Bridge Start,N4,13631,1
S3,3,4132,Bridge End,N4,34163,1
S3,3,4135,Bridge Start,N4,34815,1
S3,3,4136,Bridge End,N4,13742,1
S3,3,4138,Bridge start,N4,34643,1
S3,3,4139,Bridge end,N4,34977,1
S3,3,4150,Bridge start,N4,13818,1
S3,3,4151,Bridge end,N4,35280,1
S3,3,4152,Bridge start,N4,36325,1
S3,3,4153,Bridge end,N4,36398,1
S3,3,4165,Bridge start,N4,36405,1
S3,3,4166,Bridge end,N4,35444,1
S3,3,4170,Bridge start,N4,36300,1
S3,3,4171,Bridge end,N4,36317,1
S3,3,4174,Bridge start,N4,37426,1
S3,3,4175,Bridge end,N4,37263,1
S3,3,4181,Bridge start,N4,38298,1
S3,3,4182,Bridge end,N4,15285,1
S3,3,4184,Bridge start,N4,38148,1
S3,3,4185,Bridge end,N4,15250,1
S3,3,4190,Bridge start,N4,38859,1
S3,3,4191,Bridge end,N4,15500,1
S3,3,4195,Bridge start,N4,15567,1
S3,3,4196,Bridge end,N4,39610,1
S3,3,4198,Bridge start,N4,39130,1
S3,3,4199,Bridge end,N4,38775,1
S3,3,4203,Bridge start,N4,39645,1
S3,3,4204,Bridge end,N4,15745,1
S3,3,4206,Bridge start,N4,40585,1
S3,3,4207,Bridge end,N4,16021,1
S3,3,4210,Bridge start,N4,16033,1
S3,3,4211,Bridge end,N4,40847,1
S3,3,4213,Bridge start,N4,40200,1
S3,3,4214,Bridge end,N4,16357,1
S3,3,4216,Bridge start,N4,41376,1
S3,3,4217,Bridge end,N4,41142,1
S3,3,4219,Bridge start,N4,25996,1
S3,3,4220,Bridge end,N4,42333,1
S3,3,4225,Bridge start,N4,42059,1
S3,3,4226,Bridge end,N4,16700,1
S3,3,4233,Bridge start,N4,42334,1
S3,3,4234,Bridge end,N4,0,0
S3,3,4235,Bridge start,N4,43177,1
S3,3,4236,Bridge end,N4,0,0
S3,3,4241,Bridge start,N4,43974,1
S3,3,4242,Bridge end,N4,17304,1
S3,3,4245,Bridge start,N4,78759,1
S3,3,4246,Bridge end,N4,38229,1
S3,3,4250,Bridge start,N4,44046,1
S3,3,4251,Bridge end,N4,43995,1
S3,3,4253,Bridge start,N4,44126,1
S3,3,4254,Bridge end,N4,11430,1
S3,3,4256,Bridge start,N4,15480,1
S3,3,4257,Bridge end,N4,45259,1
S3,3,4259,Bridge start,N4,80154,1
S3,3,4260,Bridge end,N4,18159,1
S3,3,4263,Bridge start,N4,44966,1
S3,3,4264,Bridge end,N4,46734,1
S3,3,4269,Bridge start,N4,18685,1
S3,3,4270,Bridge end,N4,0,0
S3,3,4273,Bridge start,N4,46319,1
S3,3,4274,Bridge end,N4,0,0
S3,3,4278,Bridge start,N4,18519,1
S3,3,4279,Bridge end,N4,46984,1
S3,3,4281,Bridge start,N4,47723,1
S3,3,4282,Bridge end,N4,47024,1
S3,3,4285,Bridge start,N4,19068,1
S3,3,4286,Bridge end,N4,19036,1
S3,3,4287,Bridge start,N4,87469,1
S3,3,4288,Bridge end / Km post missing,N4,0,0
S3,3,4289,Bridge start,N4,44716,1
S3,3,4290,Bridge end,N4,19086,1
S3,3,4292,Bridge start,N4,49407,1
S3,3,4293,Bridge end,N4,17136,1
S3,3,4296,Bridge start,N4,49002,1
S3,3,4297,Bridge end,N4,19583,1
S3,3,4300,Bridge start,N4,19800,1
S3,3,4301,Bridge end,N4,50399,1
S3,3,4307,Bridge start,N4,50204,1
S3,3,4308,Bridge end,N4,50219,1
S3,3,4310,Bridge start / Bridge end,N4,50944,1
S3,3,4314,Bridge start,N4,51488,1
S3,3,4315,Bridge end,N4,15037,1
S3,3,4319,Bridge start,N4,52422,1
S3,3,4320,Bridge end,N4,20528,1
S3,3,4322,Bridge start,N4,52281,1
S3,3,4323,Bridge end,N4,51076,1
S3,3,4328,Bridge start,N4,45305,1
S3,3,4329,Bridge end,N4,21031,1
S3,3,4338,Bridge start,N4,52349,1
S3,3,4339,Bridge end,N4,52612,1
S3,3,4350,Bridge start,N4,52602,1
S3,3,4356,Bridge start,N4,52015,1
S3,3,4357,Bridge end,N4,21488,1
S3,3,4366,Bridge start,N4,53970,1
S3,3,4367,Bridge end,N4,21796,1
S3,3,4379,Bridge start,N4,19449,1
S3,3,4380,Bridge end,N4,44254,1
S3,3,4395,Bridge start,N4,53246,1
S3,3,4396,Bridge end/ Start of Jamalpur road Division / Bridge end/ Start of Jamalpur road Division,N4,54695,1
S3,3,4405,Bridge start,N4,55369,1
S3,3,4406,Bridge end,N4,0,0
S3,3,4413,Bridge start,N4,0,0
S3,3,4414,Bridge end,N4,22181,1
S3,3,3749,Start of Bridge /Start of Gazipur Road Division / Start of Bridge /Start of Gazipur Road Division,N3,25860,1
S3,3,3750,Bridge end,N3,25835,1
S3,3,3777,Bridge start,N3,57267,1
S3,3,3778,Bridge end,N3,56798,1
S3,3,3836,Flyover start,N3,58499,1
S3,3,3839,Flyover end,N3,104605,1
S3,3,3890,Bridge Start,N3,59172,1
S3,3,3891,Bridge end,N3,16587,1
S3,3,3901,Bridge start,N3,57567,1
S3,3,3902,Bridge end,N3,21702,1
S3,3,3925,Bridge start,N3,23892,1
S3,3,3926,Bridge end,N3,0,0
S3,3,3933,Bridge start,N3,23744,1
S3,3,3934,Bridge end,N3,59777,1
S3,3,3947,Bridge start,N3,60180,1
S3,3,3948,Bridge end,N3,60077,1
S3,3,3981,Bridge start,N3,48607,1
S3,3,3982,Bridge end,N3,0,0
S3,3,3987,Bridge start,N3,59333,1
S3,3,3988,Bridge end,N3,23261,1
S3,3,3991,Bridge start,N3,60256,1
S3,3,3992,Bridge end,N3,0,0
S3,3,3995,Bridge start,N3,0,0
S3,3,3996,Bridge end,N3,59521,1
S3,3,1602,Bridge start,N104,52308,1
S3,3,1603,Bridge end,N104,52451,1
S3,3,1610,Bridge start,N104,53609,1
S3,3,1611,Bridge end,N104,49968,1
S3,3,1633,Bridge start,N104,54510,1
S3,3,1634,Bridge end,N104,21543,1
S3,3,1657,Bridge start,N104,21304,1
S3,3,1658,Bridge end,N104,54920,1
S3,3,1663,Bridge start,N104,51152,1
S3,3,1664,Bridge end,N104,56213,1
S3,3,1673,Bridge start,N104,55463,1
S3,3,1674,Bridge end,N104,54704,1
S3,3,1685,Bridge start,N104,53839,1
S3,3,1686,Bridge end,N104,22642,1
S3,3,1690,Bridge start,N104,53936,1
S3,3,1691,Bridge end,N104,18825,1
S3,3,1702,Bridge start,N104,21833,1
S3,3,1703,Bridge end,N104,49065,1
S3,3,1372,Bridge start,N102,16538,1
S3,3,1373,Bridge End,N102,41218,1
S3,3,1402,Bridge start,N102,42226,1
S3,3,1403,Bridge End,N102,42350,1
S3,3,1406,Bridge start,N102,42252,1
S3,3,1407,Bridge End,N102,42895,1
S3,3,1416,Bridge start,N102,43156,1
S3,3,1417,Bridge End,N102,43335,1
S3,3,1421,Bridge start,N102,44117,1
S3,3,1422,Bridge End,N102,43418,1
S3,3,1425,Bridge start,N102,44071,1
S3,3,1426,Bridge End,N102,43883,1
S3,3,1430,Bridge start,N102,17627,1
S3,3,1431,Bridge End,N102,17815,1
S3,3,1435,Bridge start,N102,17963,1
S3,3,1436,Bridge End,N102,44631,1
S3,3,1437,Bridge start,N102,45175,1
S3,3,1438,Bridge End,N102,45717,1
S3,3,1443,Bridge start,N102,45516,1
S3,3,1444,Bridge end,N102,45689,1
S3,3,1445,Bridge start,N102,45337,1
S3,3,1446,Bridge end,N102,0,0
S3,3,1449,Bridge start,N102,18513,1
S3,3,1450,Bridge End,N102,46278,1
S3,3,1451,Bridge start,N102,18652,1
S3,3,1452,Bridge End,N102,47278,1
S3,3,1454,Bridge start,N102,85256,1
S3,3,1455,Bridge End,N102,47091,1
S3,3,1459,Bridge start,N102,48872,1
S3,3,1460,Bridge End,N102,47196,1
S3,3,1463,Bridge start,N102,48406,1
S3,3,1464,Bridge End,N102,19177,1
S3,3,1467,Bridge start / Bridge End,N102,47709,1
S3,3,1476,Bridge start,N102,48656,1
S3,3,1477,Bridge End,N102,19733,1
S3,3,1478,Bridge start,N102,49272,1
S3,3,1479,Bridge End,N102,19810,1
S3,3,1483,Bridge start,N102,49606,1
S3,3,1484,Bridge End,N102,20022,1
S3,3,1490,Bridge start,N102,51035,1
S3,3,1491,Bridge End,N102,51420,1
S3,3,1494,Bridge start,N102,20125,1
S3,3,1495,Bridge End,N102,20353,1
S3,3,1499,Bridge start,N102,51210,1
S3,3,1500,Bridge End,N102,51530,1
S3,3,1502,Bridge start,N102,19568,1
S3,3,1503,Bridge end,N102,50973,1
S3,3,1506,Bridge start,N102,50688,1
S3,3,1507,Bridge End,N102,51222,1
S3,3,1511,Bridge start,N102,51480,1
S3,3,1512,Bridge End,N102,95537,1
S3,3,1515,Bridge start,N102,53151,1
S3,3,1516,Bridge End,N102,21420,1
S3,3,1519,Bridge start,N102,21129,1
S3,3,1520,Bridge End,N102,19963,1
S3,3,1521,Km post missing / Bridge start,N102,0,0
S3,3,1522,Bridge End,N102,52999,1
S3,3,1529,Bridge start,N102,54139,1
S3,3,1530,Bridge End,N102,18823,1
S3,3,1533,Bridge start,N102,91021,1
S3,3,1534,Bridge End,N102,46053,1
S3,3,1541,Start of Bridge,N102,12051,1
S3,3,1543,End of Bridge,N102,21851,1
S3,3,1547,Bridge start,N102,52767,1
S3,3,1548,Bridge End,N102,20415,1
S3,3,1554,Bridge Start,N102,17164,1
S3,3,1555,Bridge End,N102,31774,1
S3,3,1562,Bridge Start,N102,22361,1
S3,3,1563,Bridge End,N102,22005,1
S3,3,3240,Bridge start,N204,21423,1
S3,3,3241,Bridge end,N204,21744,1
S3,3,3256,Bridge start,N204,21300,1
S3,3,3257,Bridge end,N204,19970,1
S3,3,3278,Bridge start,N204,54147,1
S3,3,3279,Bridge end,N204,21587,1
S3,3,3283,Bridge start,N204,53849,1
S3,3,3284,Bridge end,N204,21859,1
S3,3,3285,Bridge start,N204,55712,1
S3,3,3286,Bridge end,N204,56845,1
S3,3,3296,Bridge start,N204,22035,1
S3,3,3297,Bridge end,N204,56495,1
S3,3,3320,Bridge start,N204,21302,1
S3,3,3321,Bridge end,N204,52537,1
S3,3,3348,Bridge Start,N207,50687,1
S3,3,3349,Bridge end,N207,20232,1
S3,3,3351,Bridge start,N207,20207,1
S3,3,3352,Bridge end,N207,20451,1
S3,3,3354,Bridge start,N207,51160,1
S3,3,3355,Bridge end,N207,50911,1
S3,3,3358,Bridge start,N207,52095,1
S3,3,3359,Bridge end,N207,52227,1
S3,3,3386,Bridge start,N207,21263,1
S3,3,3387,Bridge end,N207,52630,1
S3,3,3390,Bridge start,N207,21109,1
S3,3,3391,Bridge end,N207,52212,1
S3,3,3398,Bridge start,N207,51579,1
S3,3,3399,Bridge end,N207,21462,1
S3,3,3415,Bridge start,N207,53435,1
S3,3,3416,Bridge end,N207,52864,1
S3,3,3462,Bridge start,N207,21380,1
S3,3,3463,Bridge end,N207,53813,1
S3,3,3485,Bridge start,N207,52552,1
S3,3,3486,Bridge end,N207,53420,1
S3,3,3495,Bridge start,N207,0,0
S3,3,3496,Bridge end,N207,54600,1
S3,3,3500,Bridge start,N207,55083,1
S3,3,3501,Bridge end,N207,17450,1
S3,3,3503,Bridge start,N207,53573,1
S3,3,3504,Bridge end,N207,95112,1
S3,3,1727,Bridge Start,N105,6569,1
S3,3,1728,Bridge end,N105,6812,1
S3,3,1732,Bridge Start,N105,2142,1
