truck_id,source_id,source_road,generated_at_step,removed_at_step,travel_time_min,travel_distance_m,sink_id,sink_road,scenario,replication
Truck527,1826,N105,195,240,45,35419.96612285012,2346,N2,S0,0
Truck606,0,N1,225,240,15,11286.841911431562,1710,N105,S0,0
Truck252,1710,N105,93,241,148,117730.30508110247,1587,N104,S0,0
Truck419,1574,N102,156,241,85,67954.89974603387,1356,N102,S0,0
Truck495,1826,N105,183,241,58,46164.99061658157,1710,N105,S0,0
Truck624,0,N1,231,242,11,8361.824044117646,2346,N2,S0,0
Truck222,0,N1,81,243,162,128852.14699253405,1587,N104,S0,0
Truck448,1710,N105,168,243,75,59502.63224849072,1356,N102,S0,0
Truck505,1709,N104,186,243,57,45539.23563910388,1587,N104,S0,0
Truck531,1826,N105,198,243,45,35419.96612285012,2346,N2,S0,0
Truck375,3231,N2,138,244,106,84651.50366666683,3346,N207,S0,0
Truck499,1826,N105,186,244,58,46164.99061658157,1710,N105,S0,0
Truck555,3329,N204,204,244,40,31360.076986546203,3237,N204,S0,0
Truck586,3237,N204,216,245,29,22927.921764430062,1356,N102,S0,0
Truck455,3511,N207,168,246,78,61712.07469908522,3346,N207,S0,0
Truck462,1710,N105,171,246,75,59502.63224849072,1356,N102,S0,0
Truck508,1710,N105,189,246,57,45559.99061658157,1826,N105,S0,0
Truck437,1574,N102,162,247,85,67954.89974603387,1356,N102,S0,0
Truck452,2346,N2,168,247,79,62522.65011580468,1356,N102,S0,0
Truck468,1356,N102,174,247,73,58244.67283261179,1587,N104,S0,0
Truck432,0,N1,159,248,89,70624.47415992228,1356,N102,S0,0
Truck638,0,N1,237,248,11,8361.824044117646,2346,N2,S0,0
Truck466,1710,N105,174,249,75,59502.63224849072,1356,N102,S0,0
Truck512,1710,N105,192,249,57,45559.99061658157,1826,N105,S0,0
Truck521,1709,N104,192,249,57,45539.23563910388,1587,N104,S0,0
Truck545,1826,N105,204,249,45,35419.96612285012,2346,N2,S0,0
Truck389,3231,N2,144,250,106,84651.50366666683,3346,N207,S0,0
Truck596,1356,N102,222,251,29,22927.92176443006,3237,N204,S0,0
Truck248,1587,N104,90,252,162,128852.14699253402,0,N1,S0,0
Truck250,0,N1,90,252,162,128852.14699253405,1587,N104,S0,0
Truck559,1826,N105,207,252,45,35419.96612285012,2346,N2,S0,0
Truck280,1587,N104,102,253,151,120750.32294841637,2346,N2,S0,0
Truck451,1574,N102,168,253,85,67954.89974603387,1356,N102,S0,0
Truck482,1356,N102,180,253,73,58244.67283261179,1587,N104,S0,0
Truck668,1710,N105,249,253,4,3185.0178673139153,2346,N2,S0,0
Truck566,2346,N2,210,254,44,34814.96612285012,1826,N105,S0,0
Truck537,1709,N104,198,255,57,45539.23563910388,1587,N104,S0,0
Truck407,3231,N2,150,256,106,84651.50366666683,3346,N207,S0,0
Truck587,3329,N204,216,256,40,31360.076986546203,3237,N204,S0,0
Truck460,0,N1,168,257,89,70624.47415992228,1356,N102,S0,0
Truck610,1356,N102,228,257,29,22927.92176443006,3237,N204,S0,0
Truck618,3237,N204,228,257,29,22927.921764430062,1356,N102,S0,0
Truck487,3511,N207,180,258,78,61712.07469908522,3346,N207,S0,0
Truck494,1710,N105,183,258,75,59502.63224849072,1356,N102,S0,0
Truck573,1826,N105,213,258,45,35419.96612285012,2346,N2,S0,0
Truck678,3346,N207,252,258,6,4778.025000000019,3237,N204,S0,0
Truck296,1587,N104,108,259,151,120750.32294841637,2346,N2,S0,0
Truck469,1574,N102,174,259,85,67954.89974603387,1356,N102,S0,0
Truck484,2346,N2,180,259,79,62522.65011580468,1356,N102,S0,0
Truck541,1826,N105,201,259,58,46164.99061658157,1710,N105,S0,0
Truck498,1710,N105,186,261,75,59502.63224849072,1356,N102,S0,0
Truck553,1709,N104,204,261,57,45539.23563910388,1587,N104,S0,0
Truck577,1826,N105,216,261,45,35419.96612285012,2346,N2,S0,0
Truck421,3231,N2,156,262,106,84651.50366666683,3346,N207,S0,0
Truck684,0,N1,252,263,11,8361.824044117646,2346,N2,S0,0
Truck312,1587,N104,114,265,151,120750.32294841637,2346,N2,S0,0
Truck483,1574,N102,180,265,85,67954.89974603387,1356,N102,S0,0
Truck500,1356,N102,186,265,79,62522.65011580461,2346,N2,S0,0
Truck569,1709,N104,210,267,57,45539.23563910388,1587,N104,S0,0
Truck595,1826,N105,222,267,45,35419.96612285012,2346,N2,S0,0
Truck320,1710,N105,120,268,148,117730.30508110247,1587,N104,S0,0
Truck439,3231,N2,162,268,106,84651.50366666683,3346,N207,S0,0
Truck563,1826,N105,210,268,58,46164.99061658157,1710,N105,S0,0
Truck619,3329,N204,228,268,40,31360.076986546203,3237,N204,S0,0
Truck704,1710,N105,264,268,4,3185.0178673139153,2346,N2,S0,0
Truck492,0,N1,180,269,89,70624.47415992228,1356,N102,S0,0
Truck642,1356,N102,240,269,29,22927.92176443006,3237,N204,S0,0
Truck650,3237,N204,240,269,29,22927.921764430062,1356,N102,S0,0
Truck300,0,N1,108,270,162,128852.14699253405,1587,N104,S0,0
Truck519,3511,N207,192,270,78,61712.07469908522,3346,N207,S0,0
Truck526,1710,N105,195,270,75,59502.63224849072,1356,N102,S0,0
Truck572,1710,N105,213,270,57,45559.99061658157,1826,N105,S0,0
Truck688,0,N1,255,270,15,11286.841911431562,1710,N105,S0,0
Truck710,3346,N207,264,270,6,4778.025000000019,3237,N204,S0,0
Truck328,1587,N104,120,271,151,120750.32294841637,2346,N2,S0,0
Truck501,1574,N102,186,271,85,67954.89974603387,1356,N102,S0,0
Truck516,2346,N2,192,271,79,62522.65011580468,1356,N102,S0,0
Truck536,1587,N104,198,271,73,58244.67283261178,1356,N102,S0,0
Truck496,0,N1,183,272,89,70624.47415992228,1356,N102,S0,0
Truck612,2346,N2,228,272,44,34814.96612285012,1826,N105,S0,0
Truck576,1710,N105,216,273,57,45559.99061658157,1826,N105,S0,0
Truck585,1709,N104,216,273,57,45539.23563910388,1587,N104,S0,0
Truck609,1826,N105,228,273,45,35419.96612285012,2346,N2,S0,0
Truck453,3231,N2,168,274,106,84651.50366666683,3346,N207,S0,0
Truck722,1710,N105,270,274,4,3185.0178673139153,2346,N2,S0,0
Truck506,0,N1,186,275,89,70624.47415992228,1356,N102,S0,0
Truck540,1710,N105,201,276,75,59502.63224849072,1356,N102,S0,0
Truck623,1826,N105,231,276,45,35419.96612285012,2346,N2,S0,0
Truck702,0,N1,261,276,15,11286.841911431562,1710,N105,S0,0
Truck515,1574,N102,192,277,85,67954.89974603387,1356,N102,S0,0
Truck534,2346,N2,198,277,79,62522.65011580468,1356,N102,S0,0
Truck591,1826,N105,219,277,58,46164.99061658157,1710,N105,S0,0
Truck318,0,N1,117,279,162,128852.14699253405,1587,N104,S0,0
Truck546,1356,N102,204,279,75,59502.63224849069,1710,N105,S0,0
Truck601,1709,N104,222,279,57,45539.23563910388,1587,N104,S0,0
Truck627,1826,N105,234,279,45,35419.96612285012,2346,N2,S0,0
Truck471,3231,N2,174,280,106,84651.50366666683,3346,N207,S0,0
Truck651,3329,N204,240,280,40,31360.076986546203,3237,N204,S0,0
Truck736,1710,N105,276,280,4,3185.0178673139153,2346,N2,S0,0
Truck682,3237,N204,252,281,29,22927.921764430062,1356,N102,S0,0
Truck730,0,N1,270,281,11,8361.824044117646,2346,N2,S0,0
Truck551,3511,N207,204,282,78,61712.07469908522,3346,N207,S0,0
Truck637,1826,N105,237,282,45,35419.96612285012,2346,N2,S0,0
Truck742,3346,N207,276,282,6,4778.025000000019,3237,N204,S0,0
Truck356,2346,N2,132,283,151,120750.32294841648,1587,N104,S0,0
Truck360,1587,N104,132,283,151,120750.32294841637,2346,N2,S0,0
Truck533,1574,N102,198,283,85,67954.89974603387,1356,N102,S0,0
Truck568,1587,N104,210,283,73,58244.67283261178,1356,N102,S0,0
Truck605,1826,N105,225,283,58,46164.99061658157,1710,N105,S0,0
Truck617,1709,N104,228,285,57,45539.23563910388,1587,N104,S0,0
Truck641,1826,N105,240,285,45,35419.96612285012,2346,N2,S0,0
Truck485,3231,N2,180,286,106,84651.50366666683,3346,N207,S0,0
Truck532,1356,N102,198,287,89,70624.47415992226,0,N1,S0,0
Truck655,1826,N105,243,288,45,35419.96612285012,2346,N2,S0,0
Truck732,1710,N105,273,288,15,11286.841911431562,0,N1,S0,0
Truck734,0,N1,273,288,15,11286.841911431562,1710,N105,S0,0
Truck547,1574,N102,204,289,85,67954.89974603387,1356,N102,S0,0
Truck542,0,N1,201,290,89,70624.47415992228,1356,N102,S0,0
Truck626,1710,N105,234,291,57,45559.99061658157,1826,N105,S0,0
Truck633,1709,N104,234,291,57,45539.23563910388,1587,N104,S0,0
Truck659,1826,N105,246,291,45,35419.96612285012,2346,N2,S0,0
Truck503,3231,N2,186,292,106,84651.50366666683,3346,N207,S0,0
Truck683,3329,N204,252,292,40,31360.076986546203,3237,N204,S0,0
Truck768,1710,N105,288,292,4,3185.0178673139153,2346,N2,S0,0
Truck714,3237,N204,264,293,29,22927.921764430062,1356,N102,S0,0
Truck762,0,N1,282,293,11,8361.824044117646,2346,N2,S0,0
Truck583,3511,N207,216,294,78,61712.07469908522,3346,N207,S0,0
Truck636,1710,N105,237,294,57,45559.99061658157,1826,N105,S0,0
Truck669,1826,N105,249,294,45,35419.96612285012,2346,N2,S0,0
Truck774,3346,N207,288,294,6,4778.025000000019,3237,N204,S0,0
Truck565,1574,N102,210,295,85,67954.89974603387,1356,N102,S0,0
Truck676,2346,N2,252,296,44,34814.96612285012,1826,N105,S0,0
Truck766,0,N1,285,296,11,8361.824044117646,2346,N2,S0,0
Truck640,1710,N105,240,297,57,45559.99061658157,1826,N105,S0,0
Truck649,1709,N104,240,297,57,45539.23563910388,1587,N104,S0,0
Truck673,1826,N105,252,297,45,35419.96612285012,2346,N2,S0,0
Truck517,3231,N2,192,298,106,84651.50366666683,3346,N207,S0,0
Truck772,2346,N2,288,299,11,8361.824044117648,0,N1,S0,0
Truck604,1710,N105,225,300,75,59502.63224849072,1356,N102,S0,0
Truck687,1826,N105,255,300,45,35419.96612285012,2346,N2,S0,0
Truck408,1587,N104,150,301,151,120750.32294841637,2346,N2,S0,0
Truck579,1574,N102,216,301,85,67954.89974603387,1356,N102,S0,0
Truck608,1710,N105,228,303,75,59502.63224849072,1356,N102,S0,0
Truck665,1709,N104,246,303,57,45539.23563910388,1587,N104,S0,0
Truck691,1826,N105,258,303,45,35419.96612285012,2346,N2,S0,0
Truck535,3231,N2,198,304,106,84651.50366666683,3346,N207,S0,0
Truck715,3329,N204,264,304,40,31360.076986546203,3237,N204,S0,0
Truck800,1710,N105,300,304,4,3185.0178673139153,2346,N2,S0,0
Truck578,1356,N102,216,305,89,70624.47415992226,0,N1,S0,0
Truck746,3237,N204,276,305,29,22927.921764430062,1356,N102,S0,0
Truck615,3511,N207,228,306,78,61712.07469908522,3346,N207,S0,0
Truck701,1826,N105,261,306,45,35419.96612285012,2346,N2,S0,0
Truck806,3346,N207,300,306,6,4778.025000000019,3237,N204,S0,0
Truck597,1574,N102,222,307,85,67954.89974603387,1356,N102,S0,0
Truck628,1356,N102,234,307,73,58244.67283261179,1587,N104,S0,0
Truck672,1710,N105,252,309,57,45559.99061658157,1826,N105,S0,0
Truck681,1709,N104,252,309,57,45539.23563910388,1587,N104,S0,0
Truck794,0,N1,294,309,15,11286.841911431562,1710,N105,S0,0
Truck549,3231,N2,204,310,106,84651.50366666683,3346,N207,S0,0
Truck822,2346,N2,306,310,4,3185.017867313915,1710,N105,S0,0
Truck804,2346,N2,300,311,11,8361.824044117648,0,N1,S0,0
Truck719,1826,N105,267,312,45,35419.96612285012,2346,N2,S0,0
Truck798,0,N1,297,312,15,11286.841911431562,1710,N105,S0,0
Truck611,1574,N102,228,313,85,67954.89974603387,1356,N102,S0,0
Truck690,1710,N105,258,315,57,45559.99061658157,1826,N105,S0,0
Truck697,1709,N104,258,315,57,45539.23563910388,1587,N104,S0,0
Truck567,3231,N2,210,316,106,84651.50366666683,3346,N207,S0,0
Truck747,3329,N204,276,316,40,31360.076986546203,3237,N204,S0,0
Truck832,1710,N105,312,316,4,3185.0178673139153,2346,N2,S0,0
Truck620,0,N1,228,317,89,70624.47415992228,1356,N102,S0,0
Truck778,3237,N204,288,317,29,22927.921764430062,1356,N102,S0,0
Truck647,3511,N207,240,318,78,61712.07469908522,3346,N207,S0,0
Truck700,1710,N105,261,318,57,45559.99061658157,1826,N105,S0,0
Truck838,3346,N207,312,318,6,4778.025000000019,3237,N204,S0,0
Truck629,1574,N102,234,319,85,67954.89974603387,1356,N102,S0,0
Truck644,2346,N2,240,319,79,62522.65011580468,1356,N102,S0,0
Truck740,2346,N2,276,320,44,34814.96612285012,1826,N105,S0,0
Truck713,1709,N104,264,321,57,45539.23563910388,1587,N104,S0,0
Truck581,3231,N2,216,322,106,84651.50366666683,3346,N207,S0,0
Truck705,1826,N105,264,322,58,46164.99061658157,1710,N105,S0,0
Truck634,0,N1,234,323,89,70624.47415992228,1356,N102,S0,0
Truck788,1356,N102,294,323,29,22927.92176443006,3237,N204,S0,0
Truck751,1826,N105,279,324,45,35419.96612285012,2346,N2,S0,0
Truck830,0,N1,309,324,15,11286.841911431562,1710,N105,S0,0
Truck643,1574,N102,240,325,85,67954.89974603387,1356,N102,S0,0
Truck848,0,N1,315,326,11,8361.824044117646,2346,N2,S0,0
Truck446,0,N1,165,327,162,128852.14699253405,1587,N104,S0,0
Truck729,1709,N104,270,327,57,45539.23563910388,1587,N104,S0,0
Truck844,0,N1,312,327,15,11286.841911431562,1710,N105,S0,0
Truck599,3231,N2,222,328,106,84651.50366666683,3346,N207,S0,0
Truck723,1826,N105,270,328,58,46164.99061658157,1710,N105,S0,0
Truck779,3329,N204,288,328,40,31360.076986546203,3237,N204,S0,0
Truck810,3237,N204,300,329,29,22927.921764430062,1356,N102,S0,0
Truck456,1587,N104,168,330,162,128852.14699253402,0,N1,S0,0
Truck679,3511,N207,252,330,78,61712.07469908522,3346,N207,S0,0
Truck765,1826,N105,285,330,45,35419.96612285012,2346,N2,S0,0
Truck846,1710,N105,315,330,15,11286.841911431562,0,N1,S0,0
Truck870,3346,N207,324,330,6,4778.025000000019,3237,N204,S0,0
Truck874,3237,N204,324,330,6,4778.025000000019,3346,N207,S0,0
Truck660,1356,N102,246,331,85,67405.89974603386,1574,N102,S0,0
Truck661,1574,N102,246,331,85,67954.89974603387,1356,N102,S0,0
Truck674,1356,N102,252,331,79,62522.65011580461,2346,N2,S0,0
Truck733,1826,N105,273,331,58,46164.99061658157,1710,N105,S0,0
Truck656,0,N1,243,332,89,70624.47415992228,1356,N102,S0,0
Truck862,0,N1,321,332,11,8361.824044117646,2346,N2,S0,0
Truck745,1709,N104,276,333,57,45539.23563910388,1587,N104,S0,0
Truck769,1826,N105,288,333,45,35419.96612285012,2346,N2,S0,0
Truck504,1587,N104,186,334,148,117730.30508110246,1710,N105,S0,0
Truck613,3231,N2,228,334,106,84651.50366666683,3346,N207,S0,0
Truck614,3346,N207,228,334,106,84395.50366666674,3231,N2,S0,0
Truck737,1826,N105,276,334,58,46164.99061658157,1710,N105,S0,0
Truck666,0,N1,246,335,89,70624.47415992228,1356,N102,S0,0
Truck472,1587,N104,174,336,162,128852.14699253402,0,N1,S0,0
Truck783,1826,N105,291,336,45,35419.96612285012,2346,N2,S0,0
Truck860,1710,N105,321,336,15,11286.841911431562,0,N1,S0,0
Truck675,1574,N102,252,337,85,67954.89974603387,1356,N102,S0,0
Truck692,1356,N102,258,337,79,62522.65011580461,2346,N2,S0,0
Truck694,2346,N2,258,337,79,62522.65011580468,1356,N102,S0,0
Truck670,0,N1,249,338,89,70624.47415992228,1356,N102,S0,0
Truck880,0,N1,327,338,11,8361.824044117646,2346,N2,S0,0
Truck69,3231,N2,24,339,315,251716.58903475184,2346,N2,S0,0
Truck706,1356,N102,264,339,75,59502.63224849069,1710,N105,S0,0
Truck754,1710,N105,282,339,57,45559.99061658157,1826,N105,S0,0
Truck760,1587,N104,282,339,57,45419.235639103885,1709,N104,S0,0
Truck761,1709,N104,282,339,57,45539.23563910388,1587,N104,S0,0
Truck787,1826,N105,294,339,45,35419.96612285012,2346,N2,S0,0
Truck876,0,N1,324,339,15,11286.841911431562,1710,N105,S0,0
Truck631,3231,N2,234,340,106,84651.50366666683,3346,N207,S0,0
Truck755,1826,N105,282,340,58,46164.99061658157,1710,N105,S0,0
Truck811,3329,N204,300,340,40,31360.076986546203,3237,N204,S0,0
Truck842,3237,N204,312,341,29,22927.921764430062,1356,N102,S0,0
Truck711,3511,N207,264,342,78,61712.07469908522,3346,N207,S0,0
Truck718,1710,N105,267,342,75,59502.63224849072,1356,N102,S0,0
Truck797,1826,N105,297,342,45,35419.96612285012,2346,N2,S0,0
Truck902,3346,N207,336,342,6,4778.025000000019,3237,N204,S0,0
Truck693,1574,N102,258,343,85,67954.89974603387,1356,N102,S0,0
Truck708,2346,N2,264,343,79,62522.65011580468,1356,N102,S0,0
Truck894,0,N1,333,344,11,8361.824044117646,2346,N2,S0,0
Truck724,1356,N102,270,345,75,59502.63224849069,1710,N105,S0,0
Truck777,1709,N104,288,345,57,45539.23563910388,1587,N104,S0,0
Truck801,1826,N105,300,345,45,35419.96612285012,2346,N2,S0,0
Truck882,1710,N105,330,345,15,11286.841911431562,0,N1,S0,0
Truck890,0,N1,330,345,15,11286.841911431562,1710,N105,S0,0
Truck645,3231,N2,240,346,106,84651.50366666683,3346,N207,S0,0
Truck646,3346,N207,240,346,106,84395.50366666674,3231,N2,S0,0
Truck852,1356,N102,318,347,29,22927.92176443006,3237,N204,S0,0
Truck908,0,N1,336,347,11,8361.824044117646,2346,N2,S0,0
Truck815,1826,N105,303,348,45,35419.96612285012,2346,N2,S0,0
Truck707,1574,N102,264,349,85,67954.89974603387,1356,N102,S0,0
Truck744,1587,N104,276,349,73,58244.67283261178,1356,N102,S0,0
Truck793,1709,N104,294,351,57,45539.23563910388,1587,N104,S0,0
Truck819,1826,N105,306,351,45,35419.96612285012,2346,N2,S0,0
Truck552,1587,N104,204,352,148,117730.30508110246,1710,N105,S0,0
Truck663,3231,N2,246,352,106,84651.50366666683,3346,N207,S0,0
Truck843,3329,N204,312,352,40,31360.076986546203,3237,N204,S0,0
Truck928,1710,N105,348,352,4,3185.0178673139153,2346,N2,S0,0
Truck716,0,N1,264,353,89,70624.47415992228,1356,N102,S0,0
Truck922,0,N1,342,353,11,8361.824044117646,2346,N2,S0,0
Truck520,1587,N104,192,354,162,128852.14699253402,0,N1,S0,0
Truck524,0,N1,192,354,162,128852.14699253405,1587,N104,S0,0
Truck743,3511,N207,276,354,78,61712.07469908522,3346,N207,S0,0
Truck750,1710,N105,279,354,75,59502.63224849072,1356,N102,S0,0
Truck829,1826,N105,309,354,45,35419.96612285012,2346,N2,S0,0
Truck934,3346,N207,348,354,6,4778.025000000019,3237,N204,S0,0
Truck725,1574,N102,270,355,85,67954.89974603387,1356,N102,S0,0
Truck738,1356,N102,276,355,79,62522.65011580461,2346,N2,S0,0
Truck809,1709,N104,300,357,57,45539.23563910388,1587,N104,S0,0
Truck833,1826,N105,312,357,45,35419.96612285012,2346,N2,S0,0
Truck914,1710,N105,342,357,15,11286.841911431562,0,N1,S0,0
Truck677,3231,N2,252,358,106,84651.50366666683,3346,N207,S0,0
Truck950,2346,N2,354,358,4,3185.017867313915,1710,N105,S0,0
Truck884,1356,N102,330,359,29,22927.92176443006,3237,N204,S0,0
Truck764,1710,N105,285,360,75,59502.63224849072,1356,N102,S0,0
Truck814,1710,N105,303,360,57,45559.99061658157,1826,N105,S0,0
Truck847,1826,N105,315,360,45,35419.96612285012,2346,N2,S0,0
Truck739,1574,N102,276,361,85,67954.89974603387,1356,N102,S0,0
Truck756,1356,N102,282,361,79,62522.65011580461,2346,N2,S0,0
Truck758,2346,N2,282,361,79,62522.65011580468,1356,N102,S0,0
Truck770,1356,N102,288,361,73,58244.67283261179,1587,N104,S0,0
Truck776,1587,N104,288,361,73,58244.67283261178,1356,N102,S0,0
Truck944,0,N1,351,362,11,8361.824044117646,2346,N2,S0,0
Truck825,1709,N104,306,363,57,45539.23563910388,1587,N104,S0,0
Truck851,1826,N105,318,363,45,35419.96612285012,2346,N2,S0,0
Truck940,0,N1,348,363,15,11286.841911431562,1710,N105,S0,0
Truck695,3231,N2,258,364,106,84651.50366666683,3346,N207,S0,0
Truck875,3329,N204,324,364,40,31360.076986546203,3237,N204,S0,0
Truck748,0,N1,276,365,89,70624.47415992228,1356,N102,S0,0
Truck898,1356,N102,336,365,29,22927.92176443006,3237,N204,S0,0
Truck906,3237,N204,336,365,29,22927.921764430062,1356,N102,S0,0
Truck775,3511,N207,288,366,78,61712.07469908522,3346,N207,S0,0
Truck782,1710,N105,291,366,75,59502.63224849072,1356,N102,S0,0
Truck861,1826,N105,321,366,45,35419.96612285012,2346,N2,S0,0
Truck584,1587,N104,216,367,151,120750.32294841637,2346,N2,S0,0
Truck590,1710,N105,219,367,148,117730.30508110247,1587,N104,S0,0
Truck757,1574,N102,282,367,85,67954.89974603387,1356,N102,S0,0
Truck958,0,N1,357,368,11,8361.824044117646,2346,N2,S0,0
Truck786,1710,N105,294,369,75,59502.63224849072,1356,N102,S0,0
Truck841,1709,N104,312,369,57,45539.23563910388,1587,N104,S0,0
Truck709,3231,N2,264,370,106,84651.50366666683,3346,N207,S0,0
Truck964,2346,N2,360,371,11,8361.824044117648,0,N1,S0,0
Truck570,0,N1,210,372,162,128852.14699253405,1587,N104,S0,0
Truck796,1710,N105,297,372,75,59502.63224849072,1356,N102,S0,0
Truck879,1826,N105,327,372,45,35419.96612285012,2346,N2,S0,0
Truck598,2346,N2,222,373,151,120750.32294841648,1587,N104,S0,0
Truck771,1574,N102,288,373,85,67954.89974603387,1356,N102,S0,0
Truck45,1338,N1,12,375,363,289984.0866904762,1587,N104,S0,0
Truck857,1709,N104,318,375,57,45539.23563910388,1587,N104,S0,0
Truck883,1826,N105,330,375,45,35419.96612285012,2346,N2,S0,0
Truck727,3231,N2,270,376,106,84651.50366666683,3346,N207,S0,0
Truck907,3329,N204,336,376,40,31360.076986546203,3237,N204,S0,0
Truck938,3237,N204,348,377,29,22927.921764430062,1356,N102,S0,0
Truck807,3511,N207,300,378,78,61712.07469908522,3346,N207,S0,0
Truck998,3346,N207,372,378,6,4778.025000000019,3237,N204,S0,0
Truck616,1587,N104,228,379,151,120750.32294841637,2346,N2,S0,0
Truck622,1710,N105,231,379,148,117730.30508110247,1587,N104,S0,0
Truck789,1574,N102,294,379,85,67954.89974603387,1356,N102,S0,0
Truck820,1356,N102,306,381,75,59502.63224849069,1710,N105,S0,0
Truck864,1710,N105,324,381,57,45559.99061658157,1826,N105,S0,0
Truck873,1709,N104,324,381,57,45539.23563910388,1587,N104,S0,0
Truck897,1826,N105,336,381,45,35419.96612285012,2346,N2,S0,0
Truck632,1587,N104,234,382,148,117730.30508110246,1710,N105,S0,0
Truck741,3231,N2,276,382,106,84651.50366666683,3346,N207,S0,0
Truck865,1826,N105,324,382,58,46164.99061658157,1710,N105,S0,0
Truck1014,2346,N2,378,382,4,3185.017867313915,1710,N105,S0,0
Truck996,2346,N2,372,383,11,8361.824044117648,0,N1,S0,0
Truck828,1710,N105,309,384,75,59502.63224849072,1356,N102,S0,0
Truck878,1710,N105,327,384,57,45559.99061658157,1826,N105,S0,0
Truck911,1826,N105,339,384,45,35419.96612285012,2346,N2,S0,0
Truck990,0,N1,369,384,15,11286.841911431562,1710,N105,S0,0
Truck803,1574,N102,300,385,85,67954.89974603387,1356,N102,S0,0
Truck918,2346,N2,342,386,44,34814.96612285012,1826,N105,S0,0
Truck77,1338,N1,24,387,363,289984.0866904762,1587,N104,S0,0
Truck834,1356,N102,312,387,75,59502.63224849069,1710,N105,S0,0
Truck889,1709,N104,330,387,57,45539.23563910388,1587,N104,S0,0
Truck915,1826,N105,342,387,45,35419.96612285012,2346,N2,S0,0
Truck648,1587,N104,240,388,148,117730.30508110246,1710,N105,S0,0
Truck759,3231,N2,282,388,106,84651.50366666683,3346,N207,S0,0
Truck939,3329,N204,348,388,40,31360.076986546203,3237,N204,S0,0
Truck1028,2346,N2,384,388,4,3185.017867313915,1710,N105,S0,0
Truck812,0,N1,300,389,89,70624.47415992228,1356,N102,S0,0
Truck970,3237,N204,360,389,29,22927.921764430062,1356,N102,S0,0
Truck839,3511,N207,312,390,78,61712.07469908522,3346,N207,S0,0
Truck925,1826,N105,345,390,45,35419.96612285012,2346,N2,S0,0
Truck1008,0,N1,375,390,15,11286.841911431562,1710,N105,S0,0
Truck1030,3346,N207,384,390,6,4778.025000000019,3237,N204,S0,0
Truck1034,3237,N204,384,390,6,4778.025000000019,3346,N207,S0,0
Truck654,1710,N105,243,391,148,117730.30508110247,1587,N104,S0,0
Truck821,1574,N102,306,391,85,67954.89974603387,1356,N102,S0,0
Truck836,2346,N2,312,391,79,62522.65011580468,1356,N102,S0,0
Truck893,1826,N105,333,391,58,46164.99061658157,1710,N105,S0,0
Truck1038,1710,N105,387,391,4,3185.0178673139153,2346,N2,S0,0
Truck816,0,N1,303,392,89,70624.47415992228,1356,N102,S0,0
Truck215,3231,N2,78,393,315,251716.58903475184,2346,N2,S0,0
Truck850,1710,N105,318,393,75,59502.63224849072,1356,N102,S0,0
