road,chainage,lrp,lat,lon,gap,type,name,id,length,type_simple,LRPName,length_bmms,condition,name_bmms
R545,113.693,LRP113a,25.1118056,88.9595833,,Culvert,Box Culvert,15389,552.9999999999973,Culvert,LRP113a,8.831,C,Dokhin Bedhosa Bridge
R545,113.956,LRP113b,25.1116111,88.9621111,,Culvert,Box Culvert,15390,263.00000000000523,Culvert,LRP113b,7.437500000000001,D,.
R545,114.14,LRP114,25.1114167,88.9641389,,KmPost,Km post missing,15391,183.9999999999975,KmPost,,,,
R545,114.553,LRP114a,25.1111944,88.9678604,,Culvert,Box Culvert,15392,412.9999999999967,Culvert,LRP114a,16.235,C,Begura -2 Bridge
R545,115.14,LRP115,25.11125,88.9737216,,KmPost,Km post missing,15393,587.0000000000033,KmPost,,,,
R545,116.14,LRP116,25.1114444,88.9837774,,KmPost,Km post missing,15394,1000.0,KmPost,,,,
R545,116.372,LRP116a,25.111431897276265,88.985883770428,,Culvert,Box Culvert,15395,231.99999999999932,Culvert,LRP116a,14.212499999999999,C,Jhalmalia Bridge
R545,116.654,LRP116b,25.1114167,88.9884441,BS,Bridge,Bridge start,15396,2.3333333333333335,Bridge,LRP116b,2.3333333333333335,C,.
R545,116.73,LRP116c,25.11075,88.9884997,BE,Bridge,Bridge end,15397,2.65,Bridge,LRP116c,2.65,C,NOWA PARA BOX CULVERT
R545,116.83,LRP117,25.11,88.9889163,,KmPost,Info missing,15398,99.99999999999432,KmPost,,,,
R545,117.124,LRP117a,25.1093611,88.991333,,Culvert,Box Culvert,15399,293.99999999999693,Culvert,LRP117a,3.8075,D,JAGADISHPUR
R545,117.523,LRP117b,25.1069722,88.9942497,,Culvert,Box Culvert,15400,399.0000000000009,Culvert,LRP117b,28.320000000000004,A,JAGADISHPUR
R545,117.712,LRP117c,25.1064167,88.995833,,Culvert,Box Culvert,15401,189.00000000000716,Culvert,,,,
R545,117.752,LRP117d,25.1066111,88.9962497,,Others,Sluice ghat,15402,39.99999999999204,Others,LRP117d,2.0,C,JAGADISPUR 3 BOX CULVERT
R545,117.83,LRP118,25.1062222,88.9969719,,KmPost,Km post missing,15403,78.00000000000296,KmPost,,,,
R545,118.18,LRP118a,25.1057222,89.0000833,,"SideRoad,Right",Road to Paharpur (R549),15404,350.0000000000085,"SideRoad,Right",LRP118a,18.90857142857143,C,JAGADISHPUR 2 BOX CULVERT
R545,118.83,LRP119,25.1052778,89.007,,KmPost,Km post missing,15405,649.9999999999915,KmPost,,,,
R545,119.427,LRP119a,25.1050833,89.0123333,,Culvert,Box Culvert,15406,597.0000000000084,Culvert,LRP119a,13.156,C,KALIR BAZAR BOX CULVERT
R545,119.83,LRP120,25.1045556,89.0170271,,KmPost,Km post missing,15407,402.9999999999916,KmPost,,,,
R545,120.309,LRP120a,25.1039444,89.0208327,,Culvert,Box Culvert,15408,478.9999999999992,Culvert,LRP120a,13.97166666666667,C,ITAKHOLA CULVERT
R545,120.526,LRP120b,25.1034722,89.0224993,,Culvert,Box Culvert,15409,216.99999999999875,Culvert,LRP120b,3.143333333333333,C,CHADDAGRAM BAZAR BOX CULVERT
R545,120.83,LRP121,25.1026389,89.0259993,,KmPost,Km post missing,15410,304.00000000000205,KmPost,,,,
R545,120.872,LRP121a,25.1026389,89.0262216,,RailRoadCrossing,Rail road Crossing,15411,42.00000000000159,RailRoadCrossing,LRP121a,14.172,A,BANGADOBA BOX CULVERT
R545,120.93,LRPE,25.1025556,89.0268049,,Others,End at Pachur more Joypurhat and meet with R550.,15412,58.000000000006935,Others,,,,
R546,0.0,LRPS,24.8065278,88.9780827,,Others,Road start at Dhaka road more Char matha Intersection at R 546 & R 545 Shantahar Naogaon.,15413,0.0,Others,,,,
R546,0.064,LRPSa,24.8066944,88.978666,BS,Bridge,R.C.C Bridge start,15414,15.641024258760106,Bridge,LRPSa,15.641024258760106,D,Kashinathpur Bridge
R546,0.082,LRPSb,24.7900552,88.9788049,BE,Bridge,R.C.C Bridge end,15415,12.752515337423311,Bridge,LRPSb,12.752515337423311,D,TANARI BOTTOLA CULVERT
R546,0.788,LRPSc,24.7918886,88.9854163,,Culvert,Box Culvert,15416,706.0000000000001,Culvert,LRPSc,8.948490566037735,D,PORISPUR BOX CULVERT
R546,0.845,LRPSd,24.8086389,88.9859997,,RailRoadCrossing,Khulna Sayedpur rail,15417,56.99999999999994,RailRoadCrossing,LRPSd,18.47024390243902,D,KEYAT KHALI BOX CULVERT
R546,0.885,LRPSe,24.8087222,88.9864441,,RailRoadCrossing,To Bogra Rail,15418,40.000000000000036,RailRoadCrossing,LRPSe,21.669000000000004,D,.
R546,1.0,LRP001,24.8090556,88.9876386,,KmPost,Km post missing,15419,114.99999999999999,KmPost,,,,
R546,1.534,LRP001a,24.8113056,88.9920274,,Culvert,Cross Drain,15420,534.0,Culvert,LRP001a,5.890000000000001,D,.
R546,1.85,LRP002,24.8123611,88.9949441,,KmPost,Infor.missing,15421,316.00000000000006,KmPost,,,,
R546,2.034,LRP002a,24.8126667,88.996833,BS,Bridge,Bridge start,15422,14.011918735891648,Bridge,LRP002a,14.011918735891648,D,Brorechon
R546,2.06,LRP002b,24.8127222,88.9970274,BE,Bridge,Bridge end,15423,10.696847290640394,Bridge,LRP002b,10.696847290640394,D,SHABAR BAZAR
R546,2.85,LRP002c,24.8142778,89.0059444,,Culvert,Box Culvert,15424,790.0,Culvert,LRP002c,27.098305084745775,D,Postagola Bridge
R546,2.985,LRP003,24.8140556,89.0046667,,KmPost,Km post missing,15425,134.99999999999977,KmPost,,,,
R546,3.172,LRP003a,24.8146111,89.0077778,,RailRoadCrossing,Rail road crossing,15426,187.00000000000028,RailRoadCrossing,LRP003a,15.007563025210084,D,KODDA BRIDGE
R546,3.46,LRPE,24.8150833,89.0105833,,Others,"Road end Dhaka road, Purbo matha, Shantahar Bogra Intersection with R 545.",15427,287.99999999999983,Others,,,,
R547,0.0,LRPS,24.8329716,88.9218882,,Others,Road start from R 545 at Baludanga busstand Naogaon,15428,0.0,Others,,,,
R547,0.7,LRPSa,24.8390274,88.9240271,,CrossRoad,"Naogaon Bypass, N 516",15429,700.0,CrossRoad,LRPSa,15.641024258760106,D,Kashinathpur Bridge
R547,1.0,LRP001,24.8414997,88.9251938,,KmPost,Km post misssing,15430,300.00000000000006,KmPost,,,,
R547,1.93,LRP002,24.8494163,88.9278049,,KmPost,Badalgachhi 14 km,15431,929.9999999999999,KmPost,,,,
R547,1.938,LRP002a,24.8495552,88.9276938,,Culvert,Box culvert,15432,8.000000000000007,Culvert,LRP002a,14.011918735891648,D,Brorechon
R547,2.74,LRP002b,24.8558889,88.9250827,,Culvert,Box Culvert,15433,802.0000000000002,Culvert,LRP002b,10.696847290640394,D,SHABAR BAZAR
R547,3.0,LRP003,24.8580556,88.9238882,,KmPost,Badalgachhi 13 km,15434,259.9999999999998,KmPost,,,,
R547,3.3,LRP003a,24.8603889,88.9226104,BS,Bridge,R.C.C Bridge start,15435,15.007563025210084,Bridge,LRP003a,15.007563025210084,D,KODDA BRIDGE
R547,3.33,LRP003b,24.8605833,88.9224993,BE,Bridge,R.C.C Bridge end,15436,11.842028985507245,Bridge,LRP003b,11.842028985507245,D,RAJGONJ BAZAR SLAB CULVERT
R547,4.03,LRP004,24.8664444,88.9204993,,KmPost,Badalgachhi 12 km,15437,700.0000000000002,KmPost,,,,
R547,4.94,LRP005,24.8745271,88.920666,,KmPost,Badalgachhi 11 km,15438,910.0000000000001,KmPost,,,,
R547,5.062,LRP005a,24.8755827,88.9207216,,Culvert,Box culvert,15439,121.99999999999989,Culvert,LRP005a,6.0,D,.
R547,6.03,LRP006,24.8843052,88.9199716,,KmPost,Badalgachhi 10 km,15440,968.0,KmPost,,,,
R547,7.04,LRP007,24.8926108,88.9195827,,KmPost,Km post Broken,15441,1009.9999999999998,KmPost,,,,
R547,7.285,LRP007a,24.894833,88.9198604,,Culvert,Box culvert,15442,245.0000000000001,Culvert,LRP007a,13.762440318302389,D,PASHIM CHARAKUL CUL
R547,8.04,LRP008,24.9012222,88.9187771,,KmPost,Badalgachhi 8 km,15443,754.999999999999,KmPost,,,,
R547,8.512,LRP008a,24.9045278,88.9162778,,Culvert,Box culvert,15444,472.0000000000013,Culvert,LRP008a,7.324999999999999,D,.
R547,9.04,LRP009,24.9091389,88.9145556,,KmPost,Km post missing,15445,527.9999999999986,KmPost,,,,
R547,9.631,LRP009a,24.9141667,88.9124722,,Culvert,Box Culvert,15446,591.0000000000011,Culvert,LRP009a,11.624104046242774,D,.
R547,10.04,LRP010,24.9172493,88.9109167,,KmPost,Km post missing,15447,408.9999999999989,KmPost,,,,
R547,10.8,LRP011,24.9243327,88.9095833,,KmPost,Badalgachhi 5 km,15448,760.0000000000016,KmPost,,,,
R547,11.562,LRP011a,24.9308049,88.91,,Culvert,Box culvert,15449,761.9999999999986,Culvert,LRP011a,12.8524025974026,D,NAYABARI KASPUR BOX CULVERT
R547,11.895,LRP011b,24.9338052,88.9098611,,Culvert,Box culvert,15450,333.00000000000017,Culvert,LRP011b,14.081509433962266,D,BINGUL SLAB CULVERT
R547,12.02,LRP012,24.9351108,88.9092222,,KmPost,Badalgachhi 4 km,15451,125.0,KmPost,,,,
R547,12.363,LRP012a,24.9376386,88.9081667,,Culvert,Box Culvert,15452,343.0,Culvert,LRP012a,14.478867313915858,D,KHAS PARA BOX CULVERT
R547,13.2,LRP013,24.9434997,88.9057222,,KmPost,Badalgachhi 3 km,15453,836.9999999999998,KmPost,,,,
R547,14.025,LRP014,24.9521944,88.9072778,,KmPost,Badalgachhi 2 km,15454,825.000000000001,KmPost,,,,
R547,15.025,LRP015,24.9610278,88.9078611,,KmPost,Km post missing,15455,1000.0,KmPost,,,,
R547,15.226,LRP015a,24.9615833,88.9063333,,Culvert,Box Culvert,15456,201.0000000000005,Culvert,LRP015a,15.885675675675676,D,CHANDORA CULVERT
R547,15.93,LRP015b,24.9650833,88.9039444,,"SideRoad,Right",Road to Joypurhat Z 5452,15457,703.9999999999989,"SideRoad,Right",LRP015b,10.475,D,.
R547,16.03,LRP016,24.9653333,88.9000556,,KmPost,Km post broken,15458,100.00000000000142,KmPost,,,,
R547,17.03,LRP017,24.9680827,88.890583,,KmPost,Km post missing,15459,1000.0,KmPost,,,,
R547,17.157,LRP017a,24.968306291549297,88.88988240718311,,Culvert,Box culvert,15460,126.99999999999889,Culvert,LRP017a,15.144881516587676,D,.
R547,17.74,LRP018,24.9693327,88.8866663,,KmPost,Patnitala 15 km,15461,582.9999999999984,KmPost,,,,
R547,17.974,LRP018a,24.9699993,88.8847219,,Culvert,Box Culvert,15462,234.00000000000176,Culvert,LRP018a,6.0,D,Darikandi Bridge (L)
R547,18.191,LRP018b,24.9706104,88.8827771,,Culvert,Box culvert,15463,216.99999999999875,Culvert,LRP018b,11.44093023255814,D,Darikandi Bridge (R)
R547,18.74,LRP019,24.9723882,88.8772216,,KmPost,Km post missing,15464,548.9999999999995,KmPost,,,,
R547,18.87,LRP019a,24.9727771,88.8777493,,Culvert,Box Culvert,15465,130.00000000000256,Culvert,LRP019a,5.125,D,.
R547,19.003,LRP019b,24.973119205555555,88.87523504583334,,Culvert,Box culvert,15466,132.99999999999912,Culvert,LRP019b,32.3065,D,Railway Flyover
R547,19.086,LRP019c,24.9733327,88.873666,,Culvert,Box Culvert,15467,82.99999999999841,Culvert,LRP019c,13.522439024390245,D,.
R547,19.548,LRP019d,24.9748049,88.8701382,,Culvert,Box Culvert,15468,461.9999999999998,Culvert,LRP019d,21.01529411764706,C,.
R547,19.74,LRP020,24.975349463380283,88.86844805915493,,KmPost,Km post missing,15469,192.00000000000017,KmPost,,,,
R547,19.832,LRP020a,24.9756104,88.8676382,,Culvert,Box Culvert,15470,92.0000000000023,Culvert,LRP020a,17.791257485029938,D,KRIBORDI BOX CULVERT
R547,20.74,LRP021,24.9784716,88.8590833,,KmPost,Km post missing,15471,907.9999999999977,KmPost,,,,
R547,21.635,LRP021a,24.9811104,88.8509444,BS,Bridge,R.C.C Bridge start,15472,6.1,Bridge,LRP021a,6.1,D,PURINDA BAZAR BOX CULVERT
R547,21.675,LRP021b,24.9812493,88.8505833,BE,Bridge,R.C.C Bridge end,15473,19.7571875,Bridge,LRP021b,19.7571875,D,PURINDHA BOX CULVERT
R547,21.74,LRP022,24.9814716,88.8497774,,KmPost,Km post missing,15474,64.99999999999773,KmPost,,,,
R547,22.74,LRP023,24.98286041355932,88.84022002711865,,KmPost,Km post missing,15475,1000.0,KmPost,,,,
R547,22.92,LRP023a,24.9831104,88.8384997,,"SideRoad,Left",Naowhata road Z 5458,15476,180.00000000000327,"SideRoad,Left",LRP023a,22.282499999999995,D,ASHIR CHAR (Right)
R547,23.228,LRP023b,24.9846386,88.8359719,,Culvert,Box Culvert,15477,307.99999999999983,Culvert,LRP023b,22.386491228070174,D,TANSHUTRA PUR BRIDGE (2)
R547,23.74,LRP024,24.9873886,88.8319716,,KmPost,Km post missing,15478,511.99999999999693,KmPost,,,,
R547,24.765,LRP024a,24.9937219,88.8248049,,Culvert,Box culvert,15479,1025.000000000002,Culvert,LRP024a,32.48182481751825,D,Meghna Bridge
R547,25.23,LRP025,24.9966386,88.821416,,KmPost,Km post missing,15480,464.9999999999999,KmPost,,,,
R547,26.165,LRP025a,25.0025278,88.8149722,,Culvert,Box Culvert,15481,934.9999999999987,Culvert,LRP025a,18.87540740740741,D,KANDA PARA BOX CULVERT
R547,26.23,LRP026,25.0030556,88.8144722,,KmPost,Km post missing,15482,65.00000000000128,KmPost,,,,
R547,26.758,LRP026a,25.0066111,88.811,,Culvert,Box Culvert,15483,527.9999999999986,Culvert,LRP026a,14.939922480620154,D,TATULTALA CULVERT
R547,27.23,LRP027,25.01,88.8076667,,KmPost,Km post missing,15484,472.0000000000013,KmPost,,,,
R547,28.23,LRP028,25.0163056,88.8010556,,KmPost,Km post missing,15485,1000.0,KmPost,,,,
R547,29.23,LRP029,25.0206104,88.7924441,,KmPost,Km post missing,15486,1000.0,KmPost,,,,
R547,29.484,LRP029a,25.021666,88.790333,,Culvert,Box Culvert,15487,254.00000000000134,Culvert,LRP029a,6.1,D,Anarpara Bridge (L)
R547,30.23,LRP030,25.0256104,88.7843608,,KmPost,Km post missing,15488,745.9999999999986,KmPost,,,,
R547,30.317,LRP030a,25.0261104,88.7836663,,Culvert,Box Culvert,15489,86.99999999999974,Culvert,LRP030a,12.936262626262627,D,VITIKANDA - ANAR PUR CULVERT
R547,31.23,LRP031,25.0308604,88.7764438,,KmPost,Km post missing,15490,913.0000000000002,KmPost,,,,
R547,31.78,LRP031a,25.0337497,88.7720827,,Culvert,Pipe Culvert,15491,550.0000000000007,Culvert,LRP031a,6.9,D,Alipur bridge(R)
R547,32.23,LRP032,25.0361108,88.7685271,,KmPost,Km post missing,15492,449.99999999999574,KmPost,,,,
R547,33.23,LRP033,25.041833,88.7604444,,KmPost,Km post missing,15493,1000.0,KmPost,,,,
R547,33.25,LRP033a,25.041333,88.7603611,,CrossRoad,Intersection with R 545,15494,20.000000000003126,CrossRoad,LRP033a,8.836526315789472,D,PURRANBUICHE BOX CULVERT
R547,34.245,LRP033b,25.0446108,88.7515833,,Culvert,Box Culvert,15495,994.9999999999975,Culvert,LRP033b,11.457674418604652,D,NOYAPARA
R547,34.29,LRP034,25.0446663,88.75125,,KmPost,Shapahar 19 km,15496,45.000000000001705,KmPost,,,,
R547,34.64,LRP034a,25.0459163,88.7481663,BS,Bridge,P.C .Girder Bridge start,15497,7.085,Bridge,LRP034a,7.085,D,Madhya Baushia Bridge(L)
R547,34.815,LRP034b,25.0469719,88.7469441,BE,Bridge,Bridge end,15498,7.283636363636363,Bridge,LRP034b,7.283636363636363,D,Madhya Baushia Bridge(R)
R547,34.908,LRP034c,25.047583,88.7461941,,"SideRoad,Left",Road left to sibpur Z 5464,15499,93.00000000000352,"SideRoad,Left",LRP034c,11.852777777777778,C,SMALL KALAM PUR CULVERT
R547,35.31,LRP035,25.0510833,88.7451108,,KmPost,Information missing,15500,402.000000000001,KmPost,,,,
R547,35.582,LRP035a,25.0529167,88.7437497,,Culvert,R.C.C culvert,15501,271.99999999999847,Culvert,LRP035a,25.836701030927838,D,.
R547,36.094,LRP035b,25.05625,88.740083,,Culvert,Box Culvert,15502,512.0000000000005,Culvert,LRP035b,19.55181818181818,C,BAGDI BOX CULVERT
R547,36.3,LRP036,25.0574444,88.7384163,,KmPost,Shapahar 17 km,15503,205.99999999999596,KmPost,,,,
R547,36.668,LRP036a,25.0595556,88.7358608,,Culvert,Box Culvert,15504,368.0000000000021,Culvert,LRP036a,6.8,D,Baushia bazar Bridge( L )
R547,37.3,LRP037,25.0621944,88.7301382,,KmPost,Information missing,15505,631.999999999998,KmPost,,,,
R547,37.306,LRP037a,25.0623333,88.7299993,,Culvert,Box culvert,15506,6.000000000000227,Culvert,LRP037a,52.22345679012345,D,Daudkandi Bridge.
R547,38.27,LRP037b,25.0676104,88.7220549,,Culvert,Box culvert,15507,964.0000000000057,Culvert,LRP037b,20.820714285714292,C,.
R547,38.3,LRP038,25.0676104,88.7221938,,KmPost,Km post missing,15508,29.99999999999403,KmPost,,,,
R547,38.541,LRP038a,25.0690827,88.7205827,,Culvert,Box culvert,15509,240.99999999999966,Culvert,LRP038a,22.162142857142854,D,Bala Nagar Bridge
R547,38.747,LRP038b,25.0702493,88.7192771,,Culvert,Box Culvert,15510,206.00000000000307,Culvert,LRP038b,19.012999999999998,D,MURPUR BOX
R547,39.186,LRP038c,25.0721938,88.7154167,,Culvert,Box Culvert,15511,439.00000000000006,Culvert,LRP038c,23.88642857142857,C,KARAR CHAR CULVERT
R547,39.3,LRP039,25.0726382,88.7143056,,KmPost,Km post missing,15512,113.99999999999721,KmPost,,,,
R547,40.12,LRP039a,25.0756382,88.7069722,,Culvert,Box culvert,15513,820.0000000000002,Culvert,LRP039a,24.127439024390245,D,KARAR CHAR CULVERT (2)
R547,40.37,LRP040,25.0762216,88.7055556,,KmPost,Shapahar 13 km,15514,250.0,KmPost,,,,
R547,41.28,LRP041,25.0796104,88.6963608,,KmPost,Shapahar 12 km,15515,910.0000000000036,KmPost,,,,
R547,41.852,LRP041a,25.0813882,88.6910274,,Culvert,Box culvert,15516,571.9999999999957,Culvert,LRP041a,18.853389830508473,D,AKLIMTOLA BRIDGE
R547,42.28,LRP042,25.0826938,88.6871663,,KmPost,Km post missing,15517,428.0000000000044,KmPost,,,,
R547,42.516,LRP042a,25.0834997,88.684833,,Others,Modhail Bot toli,15518,235.9999999999971,Others,LRP042a,20.68079365079365,D,SAYED NAGOR CULVERT
R547,42.863,LRP042b,25.0851386,88.6816382,,Culvert,Slab Culvert,15519,347.0000000000013,Culvert,LRP042b,5.699333333333333,C,.
R547,43.27,LRP043,25.0860274,88.677916,,KmPost,Info missing,15520,407.0000000000036,KmPost,,,,
R547,43.674,LRP043a,25.0873052,88.6733882,,Culvert,Slab Culvert,15521,403.99999999999636,Culvert,LRP043a,25.518870967741936,D,ITAKHOLA CULVERT
R547,43.985,LRP043b,25.0878052,88.6712216,BS,Bridge,R.C.C Bridge start,15522,6.28217391304348,Bridge,LRP043b,6.28217391304348,C,RANIHAT ARCH MASONARY
R547,44.01,LRP043c,25.0878886,88.6710271,BE,Bridge,R.C.C Bridge end,15523,11.371111111111109,Bridge,LRP043c,11.371111111111109,D,Baro Bari Bridge
R547,44.26,LRP044,25.0887497,88.6690549,,KmPost,Shapahar 9 km,15524,250.0,KmPost,,,,
R547,44.638,LRP044a,25.0903886,88.6655556,,Culvert,Box culvert,15525,378.0000000000001,Culvert,LRP044a,20.295862068965516,D,SHASPUR CULVERT
R547,45.26,LRP045,25.093083,88.66025,,KmPost,Shapahar 8 km,15526,621.9999999999999,KmPost,,,,
R547,46.265,LRP046,25.0979719,88.6514444,,KmPost,Konjonpar 12 km,15527,1005.0000000000025,KmPost,,,,
R547,47.265,LRP047,25.1024167,88.6427774,,KmPost,Shapahar 6 km,15528,1000.0,KmPost,,,,
R547,48.262,LRP047a,25.10525,88.6338052,,Culvert,Box culvert,15529,996.9999999999999,Culvert,LRP047a,17.19153846153846,D,KUNDAR PARA (1) BOX CULVERT
R547,48.29,LRP048,25.1053889,88.6335274,,KmPost,Shapahar 5 km,15530,27.999999999998693,KmPost,,,,
R547,49.005,LRP048a,25.1073056,88.6264716,,Culvert,Box culvert,15531,715.0000000000034,Culvert,LRP048a,15.335283018867926,C,HAZI BAGAN CULVERT
R547,49.28,LRP049,25.1085,88.6242493,,KmPost,Shapahar 4 km,15532,274.9999999999986,KmPost,,,,
R547,50.177,LRP049a,25.1118056,88.6161667,,Culvert,Box Culvert,15533,896.9999999999984,Culvert,LRP049a,31.69722222222222,D,Ginlatoly bridge
R547,50.28,LRP050,25.1121389,88.61525,,KmPost,Konjonpur16 km,15534,103.00000000000153,KmPost,,,,
R547,50.423,LRP050a,25.1126667,88.6139444,,Culvert,Box Culvert,15535,143.00000000000068,Culvert,LRP050a,37.86913043478261,D,HAGIBAGAN BOX CULVERT
R547,51.022,LRP050b,25.1151111,88.6086944,,Culvert,Box culvert,15536,598.9999999999966,Culvert,LRP050b,6.833333333333333,C,BOLITE
R547,51.275,LRP051,25.1161111,88.6065,,KmPost,Km post missing,15537,253.0000000000001,KmPost,,,,
R547,51.438,LRP051a,25.1172493,88.6041944,,Culvert,Box culvert,15538,163.0000000000038,Culvert,LRP051a,18.285510204081632,C,RAIPUR BOX CULVERT
