road,chainage,lrp,lat,lon,gap,type,name,id,length,type_simple,LRPName,length_bmms,condition,name_bmms,model_type,geometry
N1,312.444,LRP317a,21.931666,92.0603611,,Culvert,Box culvert,768,78.00000000003138,Culvert,LRP317a,48.13333333333333,C,HARBANGCHORA,link,POINT (92.0603611 21.931666)
N1,312.708,LRP317b,21.9296104,92.0592778,,Culvert,Box culvert,769,264.00000000001,Culvert,,,,,link,POINT (92.0592778 21.9296104)
N1,313.381,LRP318,21.9235827,92.0585,,KmPost / KmPost,"Cox,s Bazar 77 km/Start of Cox's Bazar Road Division. / Cox,s Bazar 77 km/Start of Cox's Bazar Road Division.",770,672.999999999945,KmPost,,,,,link,POINT (92.0585 21.9235827)
N1,313.966,LRP318a,21.9177216,92.0597778,,Culvert,Box culvert,771,585.0000000000364,Culvert,LRP318a,9.850000000000001,A,ALIPUR BOX CULVERT,link,POINT (92.0597778 21.9177216)
N1,314.269,LRP318b,21.9160833,92.0601389,,Culvert,Box culvert,772,302.99999999999727,Culvert,LRP318b,2.1,A,HARBANG,link,POINT (92.0601389 21.9160833)
N1,314.416,LRP319,21.9148333,92.0604722,,KmPost,"Cox,s Bazar 76 km",773,146.99999999999136,KmPost,,,,,link,POINT (92.0604722 21.9148333)
N1,314.639,LRP319a,21.9128611,92.0606667,,Culvert,Box culvert,774,223.0000000000132,Culvert,LRP319a,41.76,C,HAR BAG BOX CULVERT,link,POINT (92.0606667 21.9128611)
N1,315.15,LRP319b,21.9083889,92.0605278,,Culvert,Box culvert,775,510.99999999996726,Culvert,LRP319b,3.0,A,HAR BAG BOX CULVERT,link,POINT (92.0605278 21.9083889)
N1,315.42,LRP320,21.9059444,92.0609167,,KmPost,"Cox,s Bazar 75 km",776,270.00000000003865,KmPost,,,,,link,POINT (92.0609167 21.9059444)
N1,315.728,LRP320a,21.9031667,92.0611667,,"SideRoad,Left",Road to Lama(Z1007),777,307.9999999999927,"SideRoad,Left",LRP320a,15.8,A,ATKOTA,link,POINT (92.0611667 21.9031667)
N1,316.293,LRP321,21.8969997,92.0612222,,KmPost,"Cox,s Bazar 74 km",778,564.9999999999977,KmPost,,,,,link,POINT (92.0612222 21.8969997)
N1,316.356,LRP321a,21.89646793301105,92.06108684571824,,"SideRoad,Right",Road to Toitong (Z1124),779,62.99999999998818,"SideRoad,Right",LRP321a,7.3,A,AKOTA BAZAR BOX CULVERT,link,POINT (92.06108684571824 21.89646793301105)
N1,317.017,LRP321b,21.8908886,92.0596667,,Culvert,Box culvert,780,661.0000000000014,Culvert,LRP321b,45.5,C,BODOI TOLA RCC GIDER BRIDGE,link,POINT (92.0596667 21.8908886)
N1,317.299,LRP322,21.8883886,92.0600833,,KmPost,"Cox,s Bazar 73 km",781,281.99999999998226,KmPost,,,,,link,POINT (92.0600833 21.8883886)
N1,318.132,LRP322a,21.8810271,92.0589722,,Culvert,Box culvert,782,833.0000000000268,Culvert,LRP322a,21.133333333333333,A,BODOITOLI BOX CULVERT,link,POINT (92.0589722 21.8810271)
N1,318.311,LRP323,21.879416,92.0590833,,KmPost,Cox's Bazar 72 km,783,178.99999999997362,KmPost,,,,,link,POINT (92.0590833 21.879416)
N1,318.819,LRP323a,21.874916,92.0591111,,Culvert,Box culvert,784,508.0000000000382,Culvert,,,,,link,POINT (92.0591111 21.874916)
N1,319.32,LRP324,21.8704993,92.0591389,,KmPost,Info.Missing,785,500.99999999997635,KmPost,,,,,link,POINT (92.0591389 21.8704993)
N1,320.227,LRP324a,21.8625,92.0595,,Culvert,Box culvert,786,906.9999999999823,Culvert,,,,,link,POINT (92.0595 21.8625)
N1,320.32,LRP325,21.8616389,92.0596111,,KmPost,Km post missing,787,93.00000000001774,KmPost,,,,,link,POINT (92.0596111 21.8616389)
N1,320.542,LRP325a,21.8597222,92.0602778,BS,Bridge,Bridge start,788,11.3,Bridge,LRP325a,11.3,A,NOL BELA-1 BOX CULVERT,bridge,POINT (92.0602778 21.8597222)
N1,320.601,LRP325b,21.8592222,92.0604444,BE,Bridge,Bridge end,789,5.2,Bridge,LRP325b,5.2,A,.,bridge,POINT (92.0604444 21.8592222)
N1,321.325,LRP326,21.85275,92.0609722,,KmPost,"Cox,s Bazar 69 km",790,723.9999999999895,KmPost,,,,,link,POINT (92.0609722 21.85275)
N1,321.346,LRP326a,21.8526111,92.0609722,,Culvert,Box culvert,791,21.000000000015007,Culvert,LRP326a,8.9,B,.,link,POINT (92.0609722 21.8526111)
N1,321.575,LRP326b,21.8505,92.0609444,,Culvert,Box culvert,792,228.999999999985,Culvert,,,,,link,POINT (92.0609444 21.8505)
N1,322.34,LRP327,21.8441386,92.0628056,,KmPost,"Cox,s Bazar 68 km",793,764.9999999999864,KmPost,,,,,link,POINT (92.0628056 21.8441386)
N1,322.553,LRP327a,21.842583,92.0638611,,Culvert,Box culvert,794,213.00000000002228,Culvert,LRP327a,9.65,A,DIDDA BAZAR BOX CULVERT,link,POINT (92.0638611 21.842583)
N1,322.875,LRP327b,21.8399719,92.0651389,,Culvert,Box culvert,795,322.00000000000273,Culvert,,,,,link,POINT (92.0651389 21.8399719)
N1,323.357,LRP328,21.8363052,92.067416,,KmPost,"Cox,s Bazar 67 km",796,482.00000000002774,KmPost,,,,,link,POINT (92.067416 21.8363052)
N1,323.671,LRP328a,21.8336663,92.0684438,,Culvert,Box culvert,797,313.99999999996453,Culvert,LRP328a,297.075,D,MATHAMUHURI BRIDGE,link,POINT (92.0684438 21.8336663)
N1,323.842,LRP328b,21.8322216,92.0689993,,"SideRoad,Right",Road to Paharchaanda(Z1125),798,170.99999999999227,"SideRoad,Right",LRP328b,2.0,A,.,link,POINT (92.0689993 21.8322216)
N1,324.324,LRP329,21.8280827,92.0712771,,KmPost,Cox's Bazar 66 km,799,482.00000000002774,KmPost,,,,,link,POINT (92.0712771 21.8280827)
N1,324.618,LRP329a,21.8256938,92.0723882,BS,Bridge,Bridge start,800,3.7,Bridge,LRP329a,3.7,A,.,bridge,POINT (92.0723882 21.8256938)
N1,324.666,LRP329b,21.8252771,92.0725549,BE,Bridge,Bridge end,801,48.00000000000182,Bridge,,,Unknown,,bridge,POINT (92.0725549 21.8252771)
N1,325.183,LRP329c,21.8208882,92.0741104,,Culvert,Box culvert,802,516.9999999999959,Culvert,,,,,link,POINT (92.0741104 21.8208882)
N1,325.332,LRP330,21.8195271,92.0741382,,KmPost,Cox's Bazar 65km,803,149.0000000000009,KmPost,,,,,link,POINT (92.0741382 21.8195271)
N1,325.513,LRP330a,21.8179716,92.073916,,Culvert,Box culvert,804,180.99999999998317,Culvert,LRP330a,6.8,A,.,link,POINT (92.073916 21.8179716)
N1,326.344,LRP331,21.8119444,92.0776382,,KmPost,Cox.s Bazar 64 km,805,831.0000000000173,KmPost,,,,,link,POINT (92.0776382 21.8119444)
N1,327.188,LRP331a,21.8045278,92.077166,,"SideRoad,Right",Road to Paharchanda(Z1002),806,843.9999999999941,"SideRoad,Right",LRP331a,9.3,B,BANDI BAZAR BOX CULVERT,link,POINT (92.077166 21.8045278)
N1,327.344,LRP331b,21.8031389,92.0772493,BS,Bridge,Bridge start,807,156.0000000000059,Bridge,,,Unknown,,bridge,POINT (92.0772493 21.8031389)
N1,327.359,LRP331c,21.8030278,92.0772771,BE,Bridge,Bridge end,808,14.999999999986358,Bridge,,,Unknown,,bridge,POINT (92.0772771 21.8030278)
N1,327.369,LRP332,21.8029167,92.0772771,,KmPost,"Cox,s Bazar 63 km",809,10.000000000047748,KmPost,,,,,link,POINT (92.0772771 21.8029167)
N1,328.362,LRP333,21.7941941,92.0783882,,KmPost,"Cox,s Bazar 62 km",810,992.999999999995,KmPost,,,,,link,POINT (92.0783882 21.7941941)
N1,329.137,LRP333a,21.7873886,92.0788882,,Culvert,Box culvert,811,774.9999999999773,Culvert,LRP333a,12.6,A,HASIRUGIGI,link,POINT (92.0788882 21.7873886)
N1,329.237,LRP333b,21.7864997,92.0790271,,Culvert,Box culvert,812,100.00000000002274,Culvert,,,,,link,POINT (92.0790271 21.7864997)
N1,329.375,LRP334,21.7853052,92.079166,,KmPost,"Cox,s Bazar 61 km",813,137.9999999999768,KmPost,,,,,link,POINT (92.079166 21.7853052)
N1,329.555,LRP334a,21.7836941,92.0792771,,Culvert,Box culvert,814,180.00000000000682,Culvert,LRP334a,14.45,A,.,link,POINT (92.0792771 21.7836941)
N1,330.374,LRP335,21.7782493,92.0840552,,KmPost,"Cox,s Bazar 60 km",815,819.0000000000168,KmPost,,,,,link,POINT (92.0840552 21.7782493)
N1,330.454,LRP335a,21.7776382,92.0843886,,Culvert,Box culvert,816,79.99999999998408,Culvert,LRP335a,12.8,A,CHOHAJANYA (1),link,POINT (92.0843886 21.7776382)
N1,330.679,LRP335b,21.7758049,92.0851108,,Culvert,Box culvert,817,224.9999999999659,Culvert,,,,,link,POINT (92.0851108 21.7758049)
N1,330.874,LRP335c,21.7737216,92.0840552,,CrossRoad,Intersection with Z1126,818,195.00000000005002,CrossRoad,,,,,link,POINT (92.0840552 21.7737216)
N1,331.009,LRP335d,21.7732771,92.0837219,,Culvert,Box culvert,819,134.9999999999909,Culvert,,,,,link,POINT (92.0837219 21.7732771)
N1,331.302,LRP336,21.7713049,92.0818327,,KmPost,"Cox,s Bazar 59 km",820,293.00000000000637,KmPost,,,,,link,POINT (92.0818327 21.7713049)
N1,331.326,LRP336a,21.7711938,92.0816382,BS,Bridge,Bridge start,821,8.350000000000001,Bridge,LRP336a,8.350000000000001,A,CHOHAJANIYA (2),bridge,POINT (92.0816382 21.7711938)
N1,331.637,LRP336b,21.7693327,92.079416,BE,Bridge,Bridge end,822,60.125,Bridge,LRP336b,60.125,A,Ghagot Bridge.,bridge,POINT (92.079416 21.7693327)
N1,332.066,LRP336c,21.7664722,92.0767771,,"SideRoad,Right",Road to Tuabazar (Z1127),823,428.9999999999736,"SideRoad,Right",,,,,link,POINT (92.0767771 21.7664722)
N1,332.302,LRP337,21.7646389,92.075916,,KmPost,Km post missing,824,236.00000000004684,KmPost,,,,,link,POINT (92.075916 21.7646389)
N1,332.877,LRP337a,21.7596389,92.0764993,,"SideRoad,Right",Road to Badarkhali (R172),825,574.9999999999886,"SideRoad,Right",,,,,link,POINT (92.0764993 21.7596389)
N1,333.43,LRP338,21.7546944,92.0770271,,KmPost,"Cox,s Bazar 57 km",826,552.9999999999973,KmPost,,,,,link,POINT (92.0770271 21.7546944)
N1,334.432,LRP339,21.7466386,92.080916,,KmPost,"Cox,s Bazar 56 km",827,1002.0000000000095,KmPost,,,,,link,POINT (92.080916 21.7466386)
N1,335.297,LRP339a,21.7392497,92.0828604,,Culvert,Box culvert,828,865.0000000000091,Culvert,LRP339a,41.59,C,JASJARI BRIDGE,link,POINT (92.0828604 21.7392497)
N1,335.438,LRP340,21.738083,92.0834163,,KmPost,Cox's Bazar 55 km,829,140.9999999999627,KmPost,,,,,link,POINT (92.0834163 21.738083)
N1,335.489,LRP340a,21.7376386,92.0834719,,Culvert,Box culvert,830,50.99999999998772,Culvert,LRP340a,3.5,A,DULAHAJARA CULVERT,link,POINT (92.0834719 21.7376386)
N1,336.169,LRP340b,21.7315827,92.0838052,,Culvert,Box culvert,831,680.0000000000068,Culvert,,,,,link,POINT (92.0838052 21.7315827)
N1,336.35,LRP340c,21.7299993,92.083833,BS,Bridge,Bridge start,832,181.00000000004002,Bridge,,,Unknown,,bridge,POINT (92.083833 21.7299993)
N1,336.389,LRP340d,21.7296382,92.083833,BE,Bridge,Bridge end,833,38.99999999998727,Bridge,,,Unknown,,bridge,POINT (92.083833 21.7296382)
N1,336.458,LRP341,21.7290271,92.0838608,,KmPost,"Cox,s Bazar 54 km",834,69.00000000001683,KmPost,,,,,link,POINT (92.0838608 21.7290271)
N1,337.147,LRP341a,21.7229438,92.0834719,,Culvert,Box culvert,835,688.9999999999645,Culvert,LRP341a,37.343333333333334,C,DULAHAJAR BRIDGE,link,POINT (92.0834719 21.7229438)
N1,337.31,LRP341b,21.7215549,92.0830827,,"SideRoad,Left",Road to Alikadam(Z1005),836,163.0000000000109,"SideRoad,Left",,,,,link,POINT (92.0830827 21.7215549)
N1,337.458,LRP342,21.7204716,92.0822493,,KmPost,Cox's Bazar 53km,837,148.00000000002456,KmPost,,,,,link,POINT (92.0822493 21.7204716)
N1,337.878,LRP342a,21.7169438,92.0824993,,Culvert,Pipe Culvert,838,419.9999999999591,Culvert,LRP342a,42.54333333333333,C,.,link,POINT (92.0824993 21.7169438)
N1,338.491,LRP343,21.7120833,92.0821104,,KmPost,"Cox,s Bazar 52 km",839,612.9999999999995,KmPost,,,,,link,POINT (92.0821104 21.7120833)
N1,339.018,LRP343a,21.7080278,92.0800549,,Culvert,Box culvert,840,526.9999999999868,Culvert,LRP343a,10.35,A,.,link,POINT (92.0800549 21.7080278)
N1,339.507,LRP344,21.7040556,92.0788604,,KmPost,"Cox,s Bazar 51 km",841,489.00000000003274,KmPost,,,,,link,POINT (92.0788604 21.7040556)
N1,339.817,LRP344a,21.7013611,92.0783882,,Culvert,Box culvert,842,310.0000000000023,Culvert,LRP344a,50.855000000000004,A,,link,POINT (92.0783882 21.7013611)
N1,340.515,LRP345,21.6957497,92.0805827,,KmPost,Cox's Bazar 50km,843,697.9999999999791,KmPost,,,,,link,POINT (92.0805827 21.6957497)
N1,341.527,LRP346,21.6868608,92.0800827,,KmPost,Cox's Bazar 49km,844,1012.0000000000005,KmPost,,,,,link,POINT (92.0800827 21.6868608)
N1,342.527,LRP347,21.678416,92.0770827,,KmPost,Cox's Bazar 48 km,845,1000.0,KmPost,,,,,link,POINT (92.0770827 21.678416)
N1,342.944,LRP347a,21.6747493,92.0766104,BS,Bridge,Bridge start,846,6.8,Bridge,LRP347a,6.8,A,FULCHARI (NEWPARA),bridge,POINT (92.0766104 21.6747493)
N1,343.006,LRP347b,21.6742216,92.0765549,BE,Bridge,Bridge end,847,5.2,Bridge,LRP347b,5.2,A,FULCHARI (NEWPARA),bridge,POINT (92.0765549 21.6742216)
N1,343.429,LRP347c,21.6704438,92.0762771,,Culvert,Box culvert,848,423.0000000000018,Culvert,,,,,link,POINT (92.0762771 21.6704438)
N1,343.463,LRP348,21.6695549,92.0760549,,KmPost,"Cox,s Bazar 47 km",849,34.00000000004866,KmPost,,,,,link,POINT (92.0760549 21.6695549)
N1,343.559,LRP348a,21.6688327,92.0759438,,"SideRoad,Left",Road to Garzania (Z1130),850,96.00000000000364,"SideRoad,Left",LRP348a,9.3,A,FULCHARI CULVERT,link,POINT (92.0759438 21.6688327)
N1,344.325,LRP348b,21.6618889,92.074916,,Culvert,Box culvert,851,765.9999999999627,Culvert,LRP348b,14.0,A,FULCHARI BAZAR,link,POINT (92.074916 21.6618889)
N1,344.468,LRP349,21.6606111,92.0750827,,KmPost,"Cox,s Bazar 46 km",852,143.0000000000291,KmPost,,,,,link,POINT (92.0750827 21.6606111)
N1,344.644,LRP349a,21.6590556,92.0751382,BS,Bridge,Bridge start,853,1.4,Bridge,LRP349a,1.4,A,NAPITE KHALI CULVERT,bridge,POINT (92.0751382 21.6590556)
N1,344.7,LRP349b,21.653,92.0751382,BE,Bridge,Bridge end,854,4.5,Bridge,LRP349b,4.5,C,NAPITE KHALI,bridge,POINT (92.0751382 21.653)
N1,345.484,LRP350,21.6518056,92.0737771,,KmPost,"Cox,s Bazar 45 km",855,783.9999999999918,KmPost,,,,,link,POINT (92.0737771 21.6518056)
N1,345.721,LRP350a,21.6497219,92.0733049,BS,Bridge,Bridge start,856,4.55,Bridge,LRP350a,4.55,A,EAST NAPITL KHAL BOX CULVERT,bridge,POINT (92.0733049 21.6497219)
N1,345.783,LRP350b,21.6491941,92.0733049,BE,Bridge,Bridge end,857,134.95,Bridge,LRP350b,134.95,A,Barati Bridge,bridge,POINT (92.0733049 21.6491941)
N1,345.801,LRP350c,21.649083,92.0733049,,Bridge,Box culvert,858,17.99999999997226,Bridge,,,Unknown,,bridge,POINT (92.0733049 21.649083)
N1,346.052,LRP350d,21.6468052,92.0733604,,Culvert,Box culvert,859,251.0000000000332,Culvert,,,,,link,POINT (92.0733604 21.6468052)
N1,346.499,LRP351,21.6428608,92.0732216,,KmPost,"Cox,s Bazar 44 km",860,447.00000000000273,KmPost,,,,,link,POINT (92.0732216 21.6428608)
N1,347.517,LRP352,21.634833,92.0770271,,KmPost,"Cox,s Bazar 43 km",861,1017.9999999999723,KmPost,,,,,link,POINT (92.0770271 21.634833)
N1,348.545,LRP353,21.6259716,92.0773882,,KmPost,"Cox,s Bazar 42 km",862,1028.00000000002,KmPost,,,,,link,POINT (92.0773882 21.6259716)
N1,349.279,LRP353a,21.6213604,92.0724438,,Culvert,Box culvert,863,733.9999999999804,Culvert,LRP353a,4.8,A,ISLAMABAD KHODIABARI BOX CULVERT,link,POINT (92.0724438 21.6213604)
N1,349.545,LRP354,21.6197771,92.0705271,,KmPost,Cox's Bazar 41km,864,266.00000000001955,KmPost,,,,,link,POINT (92.0705271 21.6197771)
N1,349.944,LRP354a,21.617166,92.0679993,BS,Bridge,Bridge start,865,58.3325,Bridge,LRP354a,58.3325,A,Eidgaon Bazar Bridge,bridge,POINT (92.0679993 21.617166)
N1,349.995,LRP354b,21.6167771,92.0678049,BE,Bridge,Bridge end,866,50.99999999998772,Bridge,,,Unknown,,bridge,POINT (92.0678049 21.6167771)
N1,350.054,LRP354c,21.6150556,92.0667771,,"SideRoad,Right","Z1131, Kutakhali-Maheshkhali",867,58.99999999996908,"SideRoad,Right",,,,,link,POINT (92.0667771 21.6150556)
N1,350.169,LRP355,21.61225,92.0652222,,KmPost,"Cox,s Bazar 40 km",868,115.0000000000091,KmPost,,,,,link,POINT (92.0652222 21.61225)
N1,350.309,LRP355a,21.610086825,92.06399479375,,Culvert,Box culvert,869,140.0000000000432,Culvert,,,,,link,POINT (92.06399479375 21.610086825)
N1,350.489,LRP355b,21.6073056,92.0624167,,Culvert,Box culvert,870,179.99999999994998,Culvert,,,,,link,POINT (92.0624167 21.6073056)
N1,351.286,LRP356,21.6039167,92.0619444,,KmPost,"Cox,s Bazar 39 km",871,797.0000000000255,KmPost,,,,,link,POINT (92.0619444 21.6039167)
N1,351.343,LRP356a,21.603029505025123,92.061920540201,,Culvert,Box culvert,872,57.00000000001637,Culvert,LRP356a,21.0,C,,link,POINT (92.061920540201 21.603029505025123)
N1,351.684,LRP356b,21.5977219,92.0617778,,Culvert,Box culvert,873,341.0000000000082,Culvert,,,,,link,POINT (92.0617778 21.5977219)
N1,352.286,LRP357,21.5951108,92.0611944,,KmPost,Cox's Bazar 38km,874,601.9999999999754,KmPost,,,,,link,POINT (92.0611944 21.5951108)
N1,352.368,LRP357a,21.59379884019608,92.06161870980392,,Culvert,Box culvert,875,81.99999999999363,Culvert,LRP357a,14.0,A,SHAT GOREA PARA BOX CULVERT,link,POINT (92.06161870980392 21.59379884019608)
N1,352.694,LRP357b,21.588583,92.0633056,,Culvert,Box culvert,876,326.0000000000218,Culvert,,,,,link,POINT (92.0633056 21.588583)
N1,353.198,LRP358,21.5875274,92.0650278,,KmPost,"Cox,s Bazar 37 km",877,503.99999999996226,KmPost,,,,,link,POINT (92.0650278 21.5875274)
N1,353.298,LRP358a,21.5861941,92.0650278,,Culvert,Box culvert,878,100.00000000002274,Culvert,LRP358a,3.0,A,RASHIDNAGAR,link,POINT (92.0650278 21.5861941)
N1,353.466,LRP358b,21.584833,92.0652222,,Culvert,Box culvert,879,168.00000000000637,Culvert,LRP358b,2.5,A,ROSHIDNAGAR CULVERT,link,POINT (92.0652222 21.584833)
N1,354.197,LRP359,21.5791938,92.0668049,,KmPost,Cox's Bazar 36 km,880,730.9999999999945,KmPost,,,,,link,POINT (92.0668049 21.5791938)
N1,354.326,LRP359a,21.5769993,92.0697216,,Culvert,Box culvert,881,129.0000000000191,Culvert,LRP359a,8.9,A,DOLERCHARA CULVERT,link,POINT (92.0697216 21.5769993)
N1,355.167,LRP360,21.5717216,92.0718049,,KmPost,"Cox,s Bazar 35 km",882,840.9999999999513,KmPost,,,,,link,POINT (92.0718049 21.5717216)
N1,355.861,LRP360a,21.564,92.0702493,,Culvert,Box Culvert,883,694.0000000000168,Culvert,LRP360a,37.15,C,ROSHIDNAGAR (2),link,POINT (92.0702493 21.564)
N1,356.187,LRP361,21.5629444,92.0700271,,KmPost,"Cox,s Bazar 34 km",884,326.0000000000218,KmPost,,,,,link,POINT (92.0700271 21.5629444)
N1,356.322,LRP361a,21.5618056,92.0696382,,Culvert,Box Culvert,885,134.9999999999909,Culvert,LRP361a,9.8,B,.,link,POINT (92.0696382 21.5618056)
N1,356.443,LRP361b,21.5608333,92.0692771,,Culvert,Box Culvert,886,120.9999999999809,Culvert,LRP361b,5.1,A,.,link,POINT (92.0692771 21.5608333)
N1,357.189,LRP362,21.5555,92.0679716,,KmPost,"Cos,x Bazar 33 km",887,746.0000000000377,KmPost,,,,,link,POINT (92.0679716 21.5555)
N1,357.385,LRP362a,21.5553056,92.067916,BS,Bridge,Bridge start,888,7.0,Bridge,LRP362a,7.0,B,.,bridge,POINT (92.067916 21.5553056)
N1,357.437,LRP362b,21.5548889,92.0678049,BE,Bridge,Bridge end,889,52.00000000002092,Bridge,,,Unknown,,bridge,POINT (92.0678049 21.5548889)
N1,357.86,LRP362c,21.5484719,92.0670827,BS,Bridge,Bridge start,890,423.0000000000018,Bridge,,,Unknown,,bridge,POINT (92.0670827 21.5484719)
N1,357.906,LRP362d,21.548083,92.0670271,BE,Bridge,Bridge end,891,45.99999999999227,Bridge,,,Unknown,,bridge,POINT (92.0670271 21.548083)
N1,358.089,LRP363,21.546583,92.0668327,,KmPost,"Cox,s Bazar 32 km",892,182.99999999999272,KmPost,,,,,link,POINT (92.0668327 21.546583)
N1,358.976,LRP364,21.538333,92.0639722,,KmPost,Cox's Bazar 31km,893,887.0000000000005,KmPost,,,,,link,POINT (92.0639722 21.538333)
N1,359.992,LRP365,21.5294993,92.0650278,,KmPost,Cox.s Bazar 30 km,894,1016.0000000000196,KmPost,,,,,link,POINT (92.0650278 21.5294993)
N1,360.025,LRP365a,21.5283049,92.0650833,,Culvert,Box culvert,895,32.99999999995862,Culvert,LRP365a,14.0,B,JOARIANALA CULVERT,link,POINT (92.0650833 21.5283049)
N1,360.237,LRP365b,21.5264716,92.0651944,,Culvert,Box culvert,896,212.00000000004593,Culvert,,,,,link,POINT (92.0651944 21.5264716)
N1,360.581,LRP365c,21.5234716,92.0656111,BS,Bridge,Bridge start,897,343.9999999999941,Bridge,,,Unknown,,bridge,POINT (92.0656111 21.5234716)
N1,360.601,LRP365d,21.5233049,92.0656389,BE,Bridge,Bridge end,898,19.99999999998181,Bridge,,,Unknown,,bridge,POINT (92.0656389 21.5233049)
N1,360.74,LRP365e,21.5220827,92.0658611,,Culvert,Box culvert,899,139.00000000001,Culvert,,,,,link,POINT (92.0658611 21.5220827)
N1,360.902,LRP366,21.520666,92.0661667,,KmPost,"Cox,s Bazar 29 km",900,161.99999999997772,KmPost,,,,,link,POINT (92.0661667 21.520666)
N1,361.457,LRP366a,21.5161111,92.068166,,Culvert,Box culvert,901,555.0000000000068,Culvert,,,,,link,POINT (92.068166 21.5161111)
N1,361.881,LRP366b,21.5126944,92.0698604,,Culvert,Box culvert,902,423.9999999999782,Culvert,,,,,link,POINT (92.0698604 21.5126944)
N1,361.908,LRP367,21.5125556,92.0699438,,KmPost,Cox.s Bazar 28 km,903,27.000000000043656,KmPost,,,,,link,POINT (92.0699438 21.5125556)
N1,362.42,LRP367a,21.5083889,92.0717493,,Culvert,Box culvert,904,512.0000000000005,Culvert,LRP367a,6.265,A,MITA CHARI BOX CULVERT,link,POINT (92.0717493 21.5083889)
N1,362.624,LRP367b,21.5069722,92.072916,,Culvert,Box culvert,905,204.00000000000773,Culvert,,,,,link,POINT (92.072916 21.5069722)
N1,362.908,LRP368,21.505,92.0745549,,KmPost,Cox's Bazar 27km,906,283.9999999999918,KmPost,,,,,link,POINT (92.0745549 21.505)
N1,363.819,LRP368a,21.4974719,92.0765549,,Culvert,Box culvert,907,911.0000000000014,Culvert,LRP368a,2.1,A,RAMU HOSPITAL GATE,link,POINT (92.0765549 21.4974719)
N1,363.908,LRP369,21.4968608,92.0769438,,KmPost,Cox's Bazar 26km,908,88.99999999999864,KmPost,,,,,link,POINT (92.0769438 21.4968608)
N1,363.956,LRP369a,21.4964441,92.077166,,Culvert,Box culvert,909,48.00000000000182,Culvert,LRP369a,3.0,A,MARULA (WEST),link,POINT (92.077166 21.4964441)
N1,364.861,LRP370,21.4901941,92.0818049,,KmPost,"Cox,s Bazar 25 km",910,904.9999999999727,KmPost,,,,,link,POINT (92.0818049 21.4901941)
N1,365.847,LRP371,21.4870274,92.0898052,,KmPost,"Cox,s Bazar 24 km",911,985.99999999999,KmPost,,,,,link,POINT (92.0898052 21.4870274)
N1,366.121,LRP371a,21.4851386,92.091333,,Culvert,Box culvert,912,274.0000000000009,Culvert,LRP371a,8.2,A,ROMA TECHIPUL,link,POINT (92.091333 21.4851386)
N1,366.821,LRP372,21.4793604,92.0938886,,KmPost,Cox.s Bazar 23 km,913,700.0000000000455,KmPost,,,,,link,POINT (92.0938886 21.4793604)
N1,367.179,LRP372a,21.4767771,92.0957497,,Culvert,Box culvert,914,357.99999999994725,Culvert,LRP372a,11.575,A,CHAKMARKOOL,link,POINT (92.0957497 21.4767771)
N1,367.429,LRP372b,21.4750549,92.0971663,,Culvert,Box culvert,915,250.0,Culvert,,,,,link,POINT (92.0971663 21.4750549)
N1,367.951,LRP373,21.4713604,92.0997497,,KmPost,"Cox,s Bazar 22 km",916,522.0000000000482,KmPost,,,,,link,POINT (92.0997497 21.4713604)
N1,367.972,LRP373a,21.4712216,92.0998886,BS,Bridge,Bridge start,917,40.410000000000004,Bridge,LRP373a,40.410000000000004,A,KHURUTIA BOX CULVERT,bridge,POINT (92.0998886 21.4712216)
